,x,y,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000002792,-124331.70479833415,82188.87030551724,0.9090909090909092,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000002793,-124363.66412847769,82559.67413326843,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002794,-124367.45693687018,82968.78519326552,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002795,-124349.67284148818,83319.00439616406,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002796,-124336.78086504307,83669.13241548772,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002797,-124362.22655561696,84122.42534478065,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002798,-124317.46950808838,84427.63638374172,0.9642857142857144,0.0357142857142857,0.0
cosmx_bcc_xdonor_spot_0000002799,-124342.67815119367,84883.09646777529,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000002800,-124318.6310764177,85195.24352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002801,-124353.41825935576,85568.53519326552,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002802,-124337.00368509584,85940.94352659883,0.95,0.05,0.0
cosmx_bcc_xdonor_spot_0000002803,-124352.53746727809,86332.44723030255,0.8148148148148148,0.1851851851851851,0.0
cosmx_bcc_xdonor_spot_0000002804,-124353.60724097013,86720.13638374172,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002805,-124317.23470785045,86955.19807205335,0.9090909090909092,0.0,0.0909090909090909
cosmx_bcc_xdonor_spot_0000002882,-123952.00624741537,70238.18446941451,0.7333333333333333,0.0666666666666666,0.2
cosmx_bcc_xdonor_spot_0000002883,-123942.5506918598,70592.74002497007,0.9444444444444444,0.0,0.0555555555555555
cosmx_bcc_xdonor_spot_0000002884,-123973.672914082,70916.20113608117,0.9,0.1,0.0
cosmx_bcc_xdonor_spot_0000002885,-123956.74659829254,71320.27218871276,0.9473684210526316,0.0,0.0
cosmx_bcc_xdonor_spot_0000002886,-123947.14791408203,71712.28863608118,0.875,0.0625,0.0625
cosmx_bcc_xdonor_spot_0000002887,-123975.27291408203,72088.12386335392,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002888,-123971.472914082,72425.55113608118,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002889,-123973.37291408199,72844.05113608118,0.95,0.05,0.0
cosmx_bcc_xdonor_spot_0000002890,-123952.68958074863,73210.35113608117,0.7916666666666666,0.2083333333333333,0.0
cosmx_bcc_xdonor_spot_0000002891,-123970.46522177427,73586.69728992732,0.9615384615384616,0.0,0.0384615384615384
cosmx_bcc_xdonor_spot_0000002892,-123969.15291408196,73964.09113608117,0.64,0.36,0.0
cosmx_bcc_xdonor_spot_0000002893,-123942.29529878534,74305.41055619618,0.0416666666666666,0.7083333333333334,0.0416666666666666
cosmx_bcc_xdonor_spot_0000002894,-123969.368991137,74703.00757394599,0.0,0.5384615384615384,0.1153846153846153
cosmx_bcc_xdonor_spot_0000002895,-123968.52116505004,75083.38048364499,0.391304347826087,0.6086956521739131,0.0
cosmx_bcc_xdonor_spot_0000002896,-123968.55320166331,75448.02579256948,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002897,-123962.34725200656,75832.20657060151,0.9565217391304348,0.0434782608695652,0.0
cosmx_bcc_xdonor_spot_0000002898,-123981.77808204609,76198.08799352641,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002899,-123967.868991137,76568.44026625367,0.9166666666666666,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000002900,-123952.30232447034,76931.2152662537,0.9333333333333332,0.0,0.0666666666666666
cosmx_bcc_xdonor_spot_0000002901,-123983.53565780366,77316.73193292035,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002902,-123973.368991137,77690.98193292035,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002903,-123964.61899113699,78084.41526625368,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002904,-123965.59599889323,78466.89342347877,0.9523809523809524,0.0,0.0476190476190476
cosmx_bcc_xdonor_spot_0000002905,-123981.38661651597,78820.96121460815,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002906,-123972.74570742506,79221.37939642633,0.9,0.1,0.0
cosmx_bcc_xdonor_spot_0000002907,-123982.37263050195,79577.93324258014,0.7692307692307693,0.0769230769230769,0.0769230769230769
cosmx_bcc_xdonor_spot_0000002908,-123947.8341689635,79955.24093488783,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000002909,-123948.43856456786,80279.92225356915,0.2857142857142857,0.0,0.0
cosmx_bcc_xdonor_spot_0000002911,-123954.795707425,81136.1543964263,0.25,0.125,0.375
cosmx_bcc_xdonor_spot_0000002912,-123948.96237409167,81535.2793964263,0.1666666666666666,0.5,0.1666666666666666
cosmx_bcc_xdonor_spot_0000002913,-123959.72427885361,81811.49368214059,0.9285714285714286,0.0,0.0
cosmx_bcc_xdonor_spot_0000002914,-123927.58982507211,82204.30880819102,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000002915,-123951.41335448387,82594.1911611322,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002916,-123973.87482657077,82958.26526572928,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002917,-123936.05641224846,83289.03764424588,0.9411764705882352,0.0,0.0
cosmx_bcc_xdonor_spot_0000002918,-123972.40200048387,83676.66019326552,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002919,-123966.41588937269,84067.48426733959,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002920,-123979.62700048387,84414.49352659883,0.9,0.05,0.0
cosmx_bcc_xdonor_spot_0000002921,-123979.7901583786,84822.11194765146,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002922,-123974.10392356079,85202.43583429116,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002923,-123962.21930817605,85571.51275736808,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000002924,-123958.43609139282,85980.69807205339,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000002925,-123943.72700048384,86352.58352659884,0.76,0.12,0.0
cosmx_bcc_xdonor_spot_0000002926,-123944.76700048389,86671.78352659885,0.56,0.44,0.0
cosmx_bcc_xdonor_spot_0000002927,-123957.15200048388,86955.4935265988,0.25,0.625,0.125
cosmx_bcc_xdonor_spot_0000003004,-123600.54564135475,70234.30568153573,0.9090909090909092,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000003005,-123605.64791408203,70577.60113608118,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000003006,-123612.90449302937,70977.00903081802,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000003007,-123561.3205331296,71331.70827893831,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003008,-123552.97879643497,71692.55701843412,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000003009,-123583.8562474153,72079.68446941451,0.9583333333333334,0.0,0.0416666666666666
cosmx_bcc_xdonor_spot_0000003010,-123574.77291408202,72458.51780274784,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003011,-123580.46041408203,72847.16363608118,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003012,-123575.8591209785,73204.98906711566,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003013,-123590.53217334121,73556.40669163673,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003014,-123564.309951119,73938.59187682191,0.925925925925926,0.074074074074074,0.0
cosmx_bcc_xdonor_spot_0000003015,-123594.88467771737,74344.71212621534,0.6296296296296297,0.2962962962962963,0.0
cosmx_bcc_xdonor_spot_0000003016,-123617.11899113699,74732.56526625369,0.15,0.8,0.0
cosmx_bcc_xdonor_spot_0000003017,-123597.13214903174,75074.81526625369,0.1052631578947368,0.631578947368421,0.1052631578947368
cosmx_bcc_xdonor_spot_0000003018,-123572.75788002589,75459.07452551293,0.8888888888888888,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000003019,-123586.67851494651,75830.38669482511,0.9047619047619048,0.0,0.0952380952380952
cosmx_bcc_xdonor_spot_0000003020,-123592.468991137,76198.21526625368,0.96,0.04,0.0
cosmx_bcc_xdonor_spot_0000003021,-123595.428991137,76569.69526625368,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003022,-123576.368991137,76913.19026625369,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000003023,-123574.228991137,77332.09526625367,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003024,-123583.16899113699,77714.16526625368,0.95,0.0,0.05
cosmx_bcc_xdonor_spot_0000003025,-123586.83195409997,78083.22267366109,0.9629629629629628,0.0,0.0
cosmx_bcc_xdonor_spot_0000003026,-123582.6014587381,78474.73186033426,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003027,-123580.58142171077,78826.16034880729,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003028,-123557.29570742506,79205.9157600627,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003029,-123564.96237409172,79603.89050753744,0.9444444444444444,0.0,0.0
cosmx_bcc_xdonor_spot_0000003030,-123555.44955357887,79962.62555027244,0.8461538461538461,0.0,0.0
cosmx_bcc_xdonor_spot_0000003031,-123610.58142171071,80337.63653928344,0.2857142857142857,0.0,0.0
cosmx_bcc_xdonor_spot_0000003034,-123618.095707425,81389.37939642629,0.2,0.2,0.0
cosmx_bcc_xdonor_spot_0000003035,-123590.72427885358,81827.35082499773,0.5714285714285714,0.0,0.0
cosmx_bcc_xdonor_spot_0000003036,-123666.795707425,82214.11272975962,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000003037,-123613.71676005663,82601.72676484738,0.8947368421052632,0.0,0.0
cosmx_bcc_xdonor_spot_0000003038,-123603.65200048382,82964.05602659882,0.8125,0.0,0.0
cosmx_bcc_xdonor_spot_0000003039,-123579.84278995749,83328.69089501988,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003040,-123608.36910574685,83716.00668449356,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003041,-123672.1698576265,84078.10066945595,0.6428571428571429,0.3571428571428571,0.0
cosmx_bcc_xdonor_spot_0000003042,-123591.79015837872,84500.95405291462,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000003043,-123582.52700048384,84843.74352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003044,-123597.98533381714,85205.95185993217,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003045,-123618.02700048381,85574.66019326552,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003046,-123613.20881866552,85953.06170841702,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003047,-123573.20700048376,86315.10352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003048,-123584.93876518961,86709.33176189294,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003049,-123584.52700048382,86960.65261750789,0.8181818181818182,0.1818181818181818,0.0
cosmx_bcc_xdonor_spot_0000003126,-123252.77291408202,70229.45113608119,0.6,0.2,0.0
cosmx_bcc_xdonor_spot_0000003127,-123233.67291408202,70660.65113608119,0.8,0.1,0.1
cosmx_bcc_xdonor_spot_0000003128,-123190.77291408202,70928.79558052562,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003129,-123202.10624741536,71330.40669163673,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003130,-123205.08243789151,71735.08923131927,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003131,-123197.20624741536,72032.18446941451,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003132,-123189.50820819968,72460.4393713753,0.7647058823529411,0.1176470588235294,0.1176470588235294
cosmx_bcc_xdonor_spot_0000003133,-123192.56458074863,72828.55946941451,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003134,-123223.63291408196,73206.33113608118,0.92,0.04,0.0
cosmx_bcc_xdonor_spot_0000003135,-123214.6657712248,73559.35113608117,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003136,-123219.47981063367,73948.92010159841,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003137,-123223.73738382301,74325.78885731367,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003138,-123195.84190427473,74707.33526625368,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003139,-123192.97960201524,75093.43431387273,0.8095238095238095,0.1428571428571428,0.0476190476190476
cosmx_bcc_xdonor_spot_0000003140,-123223.03759989548,75458.57526625368,0.24,0.64,0.0
cosmx_bcc_xdonor_spot_0000003141,-123206.46756693942,75807.40147315024,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003142,-123205.91848954532,76167.1998816383,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003143,-123225.66790424936,76560.44684520105,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003144,-123157.20510786869,76968.31526625367,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003145,-123232.19422003884,77344.97316099053,0.8947368421052632,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000003146,-123202.630947746,77710.23193292035,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003147,-123233.35977220327,78094.66711810554,0.925925925925926,0.0,0.0
cosmx_bcc_xdonor_spot_0000003148,-123179.96998092339,78463.19912483137,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003149,-123243.17806036622,78827.07351407337,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003150,-123198.19570742505,79204.57939642633,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000003151,-123216.59570742508,79571.34606309302,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003152,-123179.7623740917,79949.51272975963,0.9333333333333332,0.0,0.0
cosmx_bcc_xdonor_spot_0000003153,-123227.795707425,80323.44606309295,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000003154,-123216.295707425,80692.94606309295,0.1666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000003156,-123166.545707425,81481.5293964263,0.25,0.125,0.0
cosmx_bcc_xdonor_spot_0000003157,-123144.545707425,81897.4043964263,0.375,0.0,0.0
cosmx_bcc_xdonor_spot_0000003158,-123194.69570742501,82163.5793964263,0.3,0.0,0.2
cosmx_bcc_xdonor_spot_0000003159,-123212.96237409167,82592.11272975962,0.0,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000003160,-123136.127000484,82940.9435265988,0.6,0.0,0.0
cosmx_bcc_xdonor_spot_0000003161,-123284.52700048401,83292.91019326546,0.6666666666666666,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000003162,-123250.65200048377,83673.8685265988,0.625,0.0,0.0
cosmx_bcc_xdonor_spot_0000003163,-123187.07245502938,84090.56170841698,0.5454545454545454,0.2727272727272727,0.0
cosmx_bcc_xdonor_spot_0000003164,-123227.29972775657,84440.15261750793,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000003165,-123225.2770004839,84867.93102659882,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000003166,-123221.13811159477,85217.96574882105,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003167,-123213.36700048385,85587.10352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003168,-123208.98154593847,85943.56170841702,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000003169,-123209.08700048373,86304.18352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003170,-123208.60700048391,86685.70352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003171,-123229.27700048377,86960.1185265988,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003249,-122882.41577122489,70622.06542179546,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003250,-122843.70148551057,70965.70827893831,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003251,-122815.40927771834,71324.30568153573,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003252,-122832.95148551052,71701.4225646526,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003253,-122831.27291408196,72059.58190531193,0.6923076923076923,0.2692307692307692,0.0
cosmx_bcc_xdonor_spot_0000003254,-122864.46522177427,72451.00498223501,0.7307692307692307,0.1923076923076923,0.0384615384615384
cosmx_bcc_xdonor_spot_0000003255,-122851.62291408199,72808.65113608117,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003256,-122844.2312474153,73195.14280274784,0.9583333333333334,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000003257,-122838.73445254349,73570.42805915809,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003258,-122821.7312474153,73961.51780274784,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003259,-122826.9164342256,74300.16055619618,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003260,-122810.79771810689,74721.77955196796,0.9642857142857144,0.0,0.0357142857142857
cosmx_bcc_xdonor_spot_0000003261,-122839.62486096403,75098.57526625368,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003262,-122822.69057524974,75442.27955196796,0.9642857142857144,0.0357142857142857,0.0
cosmx_bcc_xdonor_spot_0000003263,-122828.60051313794,75818.90222277542,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003264,-122850.82152763069,76205.27359958702,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003265,-122844.46486096403,76572.97526625368,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003266,-122836.0787740075,76964.11961407977,0.9565217391304348,0.0,0.0
cosmx_bcc_xdonor_spot_0000003267,-122823.90486096402,77313.06526625369,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003268,-122839.01597207513,77701.81526625369,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003269,-122828.57152763069,78085.19621863464,0.9523809523809524,0.0,0.0476190476190476
cosmx_bcc_xdonor_spot_0000003270,-122827.46119954842,78458.80091832273,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003271,-122831.7540407584,78843.73772975967,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003272,-122852.43856456791,79198.11272975967,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003273,-122833.93207106143,79571.73394188088,0.9090909090909092,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000003274,-122844.84116197047,79877.9612146081,0.7272727272727273,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000003276,-122916.095707425,80759.7793964263,0.4,0.2,0.0
cosmx_bcc_xdonor_spot_0000003277,-122865.420707425,81002.7793964263,0.25,0.0,0.0
cosmx_bcc_xdonor_spot_0000003278,-122803.795707425,81418.7793964263,0.25,0.0,0.0
cosmx_bcc_xdonor_spot_0000003279,-122805.19570742501,81768.2793964263,0.5,0.2,0.0
cosmx_bcc_xdonor_spot_0000003281,-122834.095707425,82545.37939642629,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003283,-122861.12700048341,83313.5435265988,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000003284,-122905.5270004838,83659.3435265988,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000003285,-122810.47144492822,84132.07685993216,0.6666666666666666,0.1666666666666666,0.0555555555555555
cosmx_bcc_xdonor_spot_0000003286,-122857.98154593843,84434.3798902352,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000003287,-122842.84278995737,84834.63826344094,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003288,-122835.18084663767,85221.51275736808,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003289,-122868.68489522071,85579.84878975672,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003290,-122832.1270004838,85953.38352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003291,-122815.23288283685,86321.39058542236,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003292,-122846.28890524563,86684.21971707503,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003293,-122868.19366715041,86956.14352659881,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003373,-122491.07291408196,71334.85113608117,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000003374,-122439.27291408193,71716.27049091988,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003375,-122469.922914082,72115.55113608118,0.1,0.8,0.05
cosmx_bcc_xdonor_spot_0000003376,-122451.18958074869,72517.35113608118,0.5,0.4166666666666667,0.0833333333333333
cosmx_bcc_xdonor_spot_0000003377,-122455.52291408194,72813.56542179546,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003378,-122460.40334886458,73198.63374477683,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003379,-122469.27291408194,73576.71320504669,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003380,-122490.81836862744,73972.1238633539,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000003381,-122459.25136387086,74314.44956170549,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003382,-122441.74357064145,74708.04107270531,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003383,-122442.25101481019,75052.77680471522,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003384,-122457.33964357272,75471.20657060151,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003385,-122460.44652763069,75831.56526625367,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003386,-122453.11538727982,76190.76263467474,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003387,-122459.07152763069,76596.9263773648,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003388,-122453.99577005493,76936.95162989004,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003389,-122454.58907149034,77353.28895046421,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003390,-122468.77442618142,77715.38048364499,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003391,-122461.09004614921,78072.3337847722,0.925925925925926,0.0,0.037037037037037
cosmx_bcc_xdonor_spot_0000003392,-122467.25106339261,78456.80160155756,0.8571428571428571,0.0476190476190476,0.0952380952380952
cosmx_bcc_xdonor_spot_0000003393,-122489.95964616761,78816.42645524985,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003394,-122477.08636961177,79204.9157600627,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003395,-122452.47248101872,79544.0951859,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003396,-122488.55915861053,79942.6543964263,0.5,0.0,0.0
cosmx_bcc_xdonor_spot_0000003399,-122498.45393735131,81076.49368214059,0.0,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000003400,-122444.19312606752,81519.2793964263,0.625,0.0,0.0
cosmx_bcc_xdonor_spot_0000003403,-122480.56364233902,82549.4043964263,0.5,0.0,0.0
cosmx_bcc_xdonor_spot_0000003407,-122548.27700048388,84100.2435265988,0.625,0.125,0.0
cosmx_bcc_xdonor_spot_0000003408,-122487.60107455784,84474.55834141366,0.925925925925926,0.0,0.037037037037037
cosmx_bcc_xdonor_spot_0000003409,-122470.19366715051,84831.1879710433,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003410,-122465.05331627338,85201.3751055462,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003411,-122448.60700048374,85570.26352659885,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003412,-122472.38414334087,85954.26733612265,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003413,-122469.83134830998,86352.5261352945,0.9565217391304348,0.0434782608695652,0.0
cosmx_bcc_xdonor_spot_0000003414,-122469.91161586854,86688.62814198347,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003415,-122486.97144492822,86948.52130437658,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003496,-122198.77291408203,71747.66363608118,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000003497,-122122.02291408203,72103.18446941451,0.1666666666666666,0.5,0.0
cosmx_bcc_xdonor_spot_0000003498,-122091.27291408203,72456.00498223503,0.2307692307692307,0.7692307692307693,0.0
cosmx_bcc_xdonor_spot_0000003499,-122074.31291408197,72810.49113608117,0.96,0.04,0.0
cosmx_bcc_xdonor_spot_0000003500,-122071.08772889676,73208.59187682191,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003501,-122085.03291408197,73603.65113608117,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003502,-122082.15170196071,73957.36628759635,0.696969696969697,0.2727272727272727,0.0
cosmx_bcc_xdonor_spot_0000003503,-122102.660752629,74343.73305287855,0.6060606060606061,0.2121212121212121,0.0909090909090909
cosmx_bcc_xdonor_spot_0000003504,-122067.62899889506,74710.29802487437,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003505,-122085.48178404095,75075.6998816383,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003506,-122104.49106786058,75447.71181797782,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003507,-122091.94332250248,75810.62295856138,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003508,-122108.55870711787,76174.46911240752,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003509,-122075.57152763069,76543.48193292035,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003510,-122066.23819429736,76941.81526625369,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003511,-122075.2937498529,77323.81526625369,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003512,-122097.27986096403,77710.64859958702,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003513,-122096.14486096402,78071.53526625368,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003514,-122090.8817187395,78441.85657051875,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003515,-122108.63157725304,78821.37939642633,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003516,-122150.43157725304,79218.32939642633,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003517,-122104.25465417613,79572.4717041186,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003518,-122050.48947198987,79936.46360695265,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003519,-122038.77602169749,80323.44606309297,0.5555555555555556,0.0,0.0
cosmx_bcc_xdonor_spot_0000003520,-122044.58157725303,80737.7793964263,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000003521,-122069.9982439197,81061.8905075374,0.3333333333333333,0.0,0.0
cosmx_bcc_xdonor_spot_0000003524,-122103.9982439197,82184.11272975962,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000003525,-122078.16491058636,82495.7793964263,0.5,0.0,0.0
cosmx_bcc_xdonor_spot_0000003526,-122116.127000484,82941.1435265988,0.4,0.0,0.0
cosmx_bcc_xdonor_spot_0000003530,-122045.4743689049,84518.84878975672,0.7368421052631579,0.1052631578947368,0.1052631578947368
cosmx_bcc_xdonor_spot_0000003531,-122089.24128619795,84816.10066945599,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000003532,-122065.80477826158,85193.29908215438,0.8888888888888888,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000003533,-122079.7353338173,85567.74352659885,1.0,0.0,0.0
