,x,y,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000001522,-436884.29370047175,35251.105333674976,0.925925925925926,0.0,0.0
cosmx_bcc_xdonor_spot_0000001523,-436886.40084332885,35629.12120669085,0.7142857142857143,0.0,0.0
cosmx_bcc_xdonor_spot_0000001524,-436891.1937004718,36007.29977811941,0.85,0.0,0.0
cosmx_bcc_xdonor_spot_0000001525,-436885.083174156,36397.28662022468,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001526,-436884.0714782495,36782.84607441571,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001527,-436876.52546579746,37134.68901717117,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001528,-436872.64958489005,37554.05557495858,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001529,-436851.7632212537,37888.877544655545,0.8636363636363636,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000001530,-436867.0662515567,38314.680574958555,0.1666666666666666,0.5833333333333334,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001531,-436856.32815631863,38656.44247972046,0.0,0.5,0.2142857142857142
cosmx_bcc_xdonor_spot_0000001532,-436814.14958488994,39091.8889082919,0.125,0.875,0.0
cosmx_bcc_xdonor_spot_0000001533,-436934.4785322586,39446.04022408138,0.8421052631578947,0.0,0.0
cosmx_bcc_xdonor_spot_0000001534,-436892.0734979335,39804.90521263974,0.9565217391304348,0.0,0.0434782608695652
cosmx_bcc_xdonor_spot_0000001535,-436876.62180711236,40170.40279718079,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001536,-436848.8440293346,40596.90279718079,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001537,-436846.7416901533,40948.829697765585,0.8947368421052632,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000001538,-436886.49958488997,41230.113908291896,0.0,0.6,0.2
cosmx_bcc_xdonor_spot_0000001542,-436840.6972201077,42958.48057248826,0.0,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001543,-436924.8162677268,43255.24247725017,0.0,0.5,0.2142857142857142
cosmx_bcc_xdonor_spot_0000001544,-436923.86388677434,43617.8139058216,0.0,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000001545,-436852.1972201077,43930.86946137715,0.0,0.5555555555555556,0.1111111111111111
cosmx_bcc_xdonor_spot_0000001546,-436887.7527756633,44378.09168359937,0.0,0.2222222222222222,0.1111111111111111
cosmx_bcc_xdonor_spot_0000001547,-436882.1305534411,44749.44723915494,0.0,0.4666666666666667,0.1333333333333333
cosmx_bcc_xdonor_spot_0000001548,-436880.405553441,45089.4389058216,0.0,0.75,0.0
cosmx_bcc_xdonor_spot_0000001549,-436917.8941898046,45538.76845127614,0.0,0.6363636363636364,0.2727272727272727
cosmx_bcc_xdonor_spot_0000001550,-436872.63581659907,45930.15601108477,0.0,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000001551,-436879.5972201078,46247.713905821605,0.0,0.1333333333333333,0.0666666666666666
cosmx_bcc_xdonor_spot_0000001552,-436896.7123716228,46619.49572400341,0.0,0.2727272727272727,0.0909090909090909
cosmx_bcc_xdonor_spot_0000001553,-436934.86388677434,46912.64723915493,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001609,-436868.7672422439,68341.42923339258,0.0666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000001610,-436909.08390891063,68653.44590005926,0.1666666666666666,0.25,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001611,-436833.70057557727,69054.56256672592,0.5333333333333333,0.2666666666666666,0.0666666666666666
cosmx_bcc_xdonor_spot_0000001612,-436842.2148612916,69435.12447148783,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001613,-436883.5561311328,69805.30701117037,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001614,-436890.5958136725,70180.45780482116,0.8571428571428571,0.0,0.0
cosmx_bcc_xdonor_spot_0000001615,-436837.33390891063,70522.61256672592,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001616,-436888.5356632966,70940.18712812943,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001617,-436872.2339089106,71304.02923339259,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001618,-436868.70057557727,71702.36256672592,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001619,-436868.66724224394,72086.86256672592,0.7777777777777778,0.2222222222222222,0.0
cosmx_bcc_xdonor_spot_0000001620,-436894.56724224397,72361.52923339259,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001627,-436899.30398183595,75139.42848219149,0.9090909090909092,0.0,0.0
cosmx_bcc_xdonor_spot_0000001628,-436872.4630727451,75486.65007310058,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000001629,-436887.3854865382,75877.99274551438,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001630,-436902.2443227451,76267.05632310062,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000001631,-436867.0880727451,76642.3375731006,0.1875,0.6875,0.0
cosmx_bcc_xdonor_spot_0000001632,-436922.31307274505,77064.93757310059,0.0,0.9,0.1
cosmx_bcc_xdonor_spot_0000001633,-436887.8559298879,77432.90900167201,0.5714285714285714,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000001634,-436879.36307274504,77758.03757310056,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000001635,-436860.3241838562,78170.93016569318,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001636,-436894.9438419758,78523.41449617752,0.9615384615384616,0.0,0.0
cosmx_bcc_xdonor_spot_0000001637,-436887.31652102096,78913.23412482474,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001638,-436884.13614966813,79183.7221884852,0.8461538461538461,0.0,0.0
cosmx_bcc_xdonor_spot_0000001648,-436877.2827183231,83097.23527573167,0.0769230769230769,0.2307692307692307,0.1538461538461538
cosmx_bcc_xdonor_spot_0000001649,-436881.1398611803,83459.405605402,0.5714285714285714,0.0,0.0714285714285714
cosmx_bcc_xdonor_spot_0000001650,-436887.8827183231,83830.95322444964,0.0666666666666666,0.0,0.6666666666666666
cosmx_bcc_xdonor_spot_0000001651,-436854.06049610086,84250.50878000518,0.1111111111111111,0.0,0.2222222222222222
cosmx_bcc_xdonor_spot_0000001652,-436873.53271832305,84591.6198911163,0.25,0.0,0.25
cosmx_bcc_xdonor_spot_0000001658,-436858.482718323,86865.81989111629,0.4,0.0,0.2
cosmx_bcc_xdonor_spot_0000001660,-436494.96494390763,24599.18818444108,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001661,-436523.81827724096,25020.66151777441,0.72,0.28,0.0
cosmx_bcc_xdonor_spot_0000001662,-436512.8710045137,25376.257881410773,0.5454545454545454,0.2727272727272727,0.0909090909090909
cosmx_bcc_xdonor_spot_0000001663,-436483.35914680624,25772.83890907876,0.4347826086956521,0.4347826086956521,0.0869565217391304
cosmx_bcc_xdonor_spot_0000001664,-436485.2093883521,26139.5104066633,0.0,0.4444444444444444,0.074074074074074
cosmx_bcc_xdonor_spot_0000001665,-436489.1816105743,26492.163184441077,0.2083333333333333,0.3333333333333333,0.0416666666666666
cosmx_bcc_xdonor_spot_0000001666,-436504.298277241,26902.27151777441,0.25,0.25,0.05
cosmx_bcc_xdonor_spot_0000001667,-436507.3710045137,27292.98515413805,0.0454545454545454,0.5909090909090909,0.2727272727272727
cosmx_bcc_xdonor_spot_0000001668,-436477.4059695487,27686.352287005182,0.5,0.4230769230769231,0.0
cosmx_bcc_xdonor_spot_0000001669,-436508.0376711804,28024.71242686532,0.9696969696969696,0.0,0.0
cosmx_bcc_xdonor_spot_0000001670,-436506.9258634479,28432.759448808894,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001671,-436498.8561102809,28779.9917970602,0.8571428571428571,0.0571428571428571,0.0285714285714285
cosmx_bcc_xdonor_spot_0000001672,-436525.8869662924,29168.542169686043,0.0,0.4782608695652174,0.0869565217391304
cosmx_bcc_xdonor_spot_0000001673,-436482.75492120377,29547.73379609506,0.0,0.0,0.1111111111111111
cosmx_bcc_xdonor_spot_0000001674,-436508.2873286113,29958.168981280247,0.0,0.1666666666666666,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001675,-436529.8802773291,30298.77795563922,0.4615384615384615,0.2692307692307692,0.1923076923076923
cosmx_bcc_xdonor_spot_0000001676,-436496.7456619446,30692.773147946908,0.5,0.375,0.125
cosmx_bcc_xdonor_spot_0000001677,-436519.2456619447,31051.023147946908,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000001678,-436503.4956619445,31498.538028899293,0.0476190476190476,0.9523809523809524,0.0
cosmx_bcc_xdonor_spot_0000001679,-436493.55121750024,31850.69675905802,0.0,0.5555555555555556,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001680,-436502.74566194456,32265.773147946908,0.0,0.4375,0.0
cosmx_bcc_xdonor_spot_0000001681,-436503.61330900335,32584.468000888086,0.0,0.9411764705882352,0.0
cosmx_bcc_xdonor_spot_0000001682,-436491.26890639303,32961.955388352966,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001683,-436526.543700472,33356.13311145274,0.3333333333333333,0.5,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001684,-436498.0937004718,33721.89977811942,0.0,0.55,0.15
cosmx_bcc_xdonor_spot_0000001685,-436478.6270338052,34141.10533367497,0.9444444444444444,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000001686,-436514.54370047175,34479.88311145275,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001687,-436478.6270338052,34866.77200034164,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001688,-436498.2537004717,35252.74977811942,0.92,0.0,0.0
cosmx_bcc_xdonor_spot_0000001689,-436480.61188228993,35625.45886902851,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000001690,-436569.388938567,36022.88311145275,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000001691,-436490.1337004717,36396.26977811942,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001692,-436521.2937004718,36768.59739716704,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000001693,-436501.448718502,37160.772412297934,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001694,-436490.81958489004,37532.43390829191,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000001695,-436487.21958489,37909.11390829191,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001696,-436490.29958489013,38267.1139082919,0.35,0.55,0.05
cosmx_bcc_xdonor_spot_0000001697,-436530.13487900776,38676.63155535072,0.0,0.6470588235294118,0.1764705882352941
cosmx_bcc_xdonor_spot_0000001698,-436504.23291822325,39013.06946384745,0.0,0.3333333333333333,0.5555555555555556
cosmx_bcc_xdonor_spot_0000001699,-436484.27458489005,39425.01390829191,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000001700,-436471.13958489,39835.39390829191,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001701,-436500.4352991757,40197.83533686334,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000001702,-436505.0424420328,40554.54962257762,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001703,-436517.1958811863,40931.25464903265,0.9629629629629628,0.0,0.0
cosmx_bcc_xdonor_spot_0000001708,-436513.530553441,42867.11390582159,0.0,0.6,0.0
cosmx_bcc_xdonor_spot_0000001709,-436510.530553441,43183.86946137715,0.0,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001711,-436551.6214625319,43993.85936036705,0.1818181818181818,0.2727272727272727,0.0
cosmx_bcc_xdonor_spot_0000001712,-436559.80328071374,44340.76845127614,0.0,0.6363636363636364,0.0
cosmx_bcc_xdonor_spot_0000001713,-436508.280553441,44712.48057248827,0.0833333333333333,0.25,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001714,-436485.86388677434,45138.09168359937,0.1111111111111111,0.7777777777777778,0.0
cosmx_bcc_xdonor_spot_0000001715,-436497.15555344115,45493.25140582161,0.0,0.75,0.125
cosmx_bcc_xdonor_spot_0000001716,-436475.030553441,45827.64723915493,0.0,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001717,-436488.530553441,46242.3139058216,0.0,0.8333333333333334,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001718,-436485.330553441,46732.513905821594,0.0,0.5,0.2
cosmx_bcc_xdonor_spot_0000001719,-436507.130553441,46881.11390582159,0.0,0.6,0.4
cosmx_bcc_xdonor_spot_0000001775,-436515.8100993868,68311.10066196401,0.0714285714285714,0.2857142857142857,0.0
cosmx_bcc_xdonor_spot_0000001776,-436530.6116866884,68682.58478894815,0.0,0.4444444444444444,0.3333333333333333
cosmx_bcc_xdonor_spot_0000001777,-436493.9364730132,69121.02923339259,0.9230769230769232,0.0769230769230769,0.0
cosmx_bcc_xdonor_spot_0000001778,-436523.64092645445,69422.34502286627,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001779,-436530.4281118092,69803.07271165345,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001780,-436492.50057557726,70144.86256672592,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001781,-436517.64092645445,70545.608180761,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001782,-436475.16724224394,70925.8149476783,0.7142857142857143,0.2142857142857142,0.0
cosmx_bcc_xdonor_spot_0000001783,-436522.2339089106,71298.8292333926,0.3333333333333333,0.3333333333333333,0.0666666666666666
cosmx_bcc_xdonor_spot_0000001784,-436497.9005755773,71732.22923339259,0.6,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000001785,-436522.89801147475,72068.64461800797,0.8846153846153846,0.0769230769230769,0.0
cosmx_bcc_xdonor_spot_0000001786,-436502.83390891063,72368.69590005926,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001793,-436521.7585272905,75142.33757310058,0.8181818181818182,0.0,0.0909090909090909
cosmx_bcc_xdonor_spot_0000001794,-436519.713072745,75508.98757310056,0.9,0.0,0.0
cosmx_bcc_xdonor_spot_0000001795,-436487.01307274506,75889.08757310058,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000001796,-436517.3948909269,76264.1557549188,0.9393939393939394,0.0,0.0
cosmx_bcc_xdonor_spot_0000001797,-436483.2387137707,76633.56834233142,0.9230769230769232,0.0256410256410256,0.0256410256410256
cosmx_bcc_xdonor_spot_0000001798,-436506.6505727451,76935.77507310057,0.1875,0.75,0.0625
cosmx_bcc_xdonor_spot_0000001799,-436487.0366021568,77409.33757310058,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000001800,-436489.265704324,77740.7059941532,0.2105263157894736,0.7368421052631579,0.0526315789473684
cosmx_bcc_xdonor_spot_0000001801,-436527.3307198039,78186.4552201594,0.8235294117647058,0.1764705882352941,0.0
cosmx_bcc_xdonor_spot_0000001802,-436517.79371790634,78554.43434729415,0.967741935483871,0.0,0.0
cosmx_bcc_xdonor_spot_0000001803,-436524.0366021568,78889.10227898299,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001804,-436516.2130727451,79191.7125731006,0.75,0.125,0.0
cosmx_bcc_xdonor_spot_0000001814,-436484.91908195947,83084.25625475269,0.1818181818181818,0.6818181818181818,0.0909090909090909
cosmx_bcc_xdonor_spot_0000001815,-436514.9702183231,83475.55739111631,0.75,0.0,0.0625
cosmx_bcc_xdonor_spot_0000001816,-436493.8090341126,83876.14620690579,0.3157894736842105,0.0,0.2105263157894736
cosmx_bcc_xdonor_spot_0000001817,-436499.8660516564,84230.6198911163,0.3333333333333333,0.0,0.3333333333333333
cosmx_bcc_xdonor_spot_0000001818,-436502.4932446389,84642.51462795843,0.5263157894736842,0.0526315789473684,0.2105263157894736
cosmx_bcc_xdonor_spot_0000001819,-436480.5684326088,84973.00084349728,0.0,0.2857142857142857,0.5714285714285714
cosmx_bcc_xdonor_spot_0000001820,-436504.28271832305,85412.16989111633,0.0,0.4,0.35
cosmx_bcc_xdonor_spot_0000001821,-436485.8281728685,85761.07443657084,0.2727272727272727,0.0909090909090909,0.2727272727272727
cosmx_bcc_xdonor_spot_0000001822,-436504.1827183231,86139.6198911163,0.0,0.0,0.2
cosmx_bcc_xdonor_spot_0000001823,-436411.882718323,86483.6198911163,0.0,0.2,0.8
cosmx_bcc_xdonor_spot_0000001826,-436121.6134287561,24587.71242686532,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001827,-436127.83740767575,24987.88238733963,0.0,0.6086956521739131,0.0
cosmx_bcc_xdonor_spot_0000001828,-436122.25827724097,25376.38151777441,0.24,0.24,0.08
cosmx_bcc_xdonor_spot_0000001829,-436129.5528226955,25768.80333595623,0.1818181818181818,0.5909090909090909,0.1363636363636363
cosmx_bcc_xdonor_spot_0000001830,-436144.9444310871,26126.506133159026,0.0769230769230769,0.5769230769230769,0.1923076923076923
cosmx_bcc_xdonor_spot_0000001831,-436166.8066105743,26500.704851107745,0.3333333333333333,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001832,-436126.5268486696,26915.69294634584,0.0,0.8571428571428571,0.0
cosmx_bcc_xdonor_spot_0000001833,-436146.8390179817,27320.54744370034,0.1111111111111111,0.6666666666666666,0.074074074074074
cosmx_bcc_xdonor_spot_0000001834,-436134.750451154,27662.4910829918,0.2608695652173913,0.6086956521739131,0.0
cosmx_bcc_xdonor_spot_0000001835,-436133.858277241,28041.301517774413,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001836,-436150.598277241,28427.913184441077,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001837,-436147.81984508224,28797.54315316036,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001838,-436102.9456619447,29204.285647946912,0.05,0.35,0.05
cosmx_bcc_xdonor_spot_0000001839,-436141.2782706401,29574.75956099039,0.0,0.1304347826086956,0.0434782608695652
cosmx_bcc_xdonor_spot_0000001840,-436160.10677305586,29929.752314613575,0.0,0.0,0.0555555555555555
cosmx_bcc_xdonor_spot_0000001841,-436150.44010638905,30331.418981280243,0.1666666666666666,0.4444444444444444,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001842,-436138.80816194473,30675.023147946908,0.1875,0.5625,0.125
cosmx_bcc_xdonor_spot_0000001843,-436146.08389723854,31072.409177358673,0.5294117647058824,0.3529411764705882,0.1176470588235294
cosmx_bcc_xdonor_spot_0000001844,-436154.66957498813,31485.67260446865,0.0,0.6521739130434783,0.217391304347826
cosmx_bcc_xdonor_spot_0000001845,-436123.54566194455,31845.38564794691,0.0,0.7,0.05
cosmx_bcc_xdonor_spot_0000001846,-436102.3191913562,32189.115059711614,0.0,0.4705882352941176,0.2941176470588235
cosmx_bcc_xdonor_spot_0000001847,-436151.1427207681,32598.997412652792,0.3529411764705882,0.6470588235294118,0.0
cosmx_bcc_xdonor_spot_0000001848,-436128.32048935443,32977.001715863,0.9565217391304348,0.0,0.0
cosmx_bcc_xdonor_spot_0000001849,-436118.0458142168,33338.04977811941,0.8888888888888888,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000001850,-436127.53443295794,33763.812936014154,0.1578947368421052,0.4210526315789473,0.1052631578947368
cosmx_bcc_xdonor_spot_0000001851,-436115.29047377437,34127.70602811942,0.96875,0.03125,0.0
cosmx_bcc_xdonor_spot_0000001852,-436131.6261203366,34490.593256380285,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001853,-436108.00383112667,34859.309778119416,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000001854,-436133.11376408505,35274.79977811942,0.9583333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000001855,-436104.74429677293,35646.00139102265,0.935483870967742,0.032258064516129,0.0
cosmx_bcc_xdonor_spot_0000001856,-436129.22579176875,36042.740254309894,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001857,-436122.5132141415,36388.025968595604,0.9047619047619048,0.0,0.0
cosmx_bcc_xdonor_spot_0000001858,-436116.37035699864,36749.502159071795,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001859,-436122.6600524693,37161.459058955,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001860,-436129.01069600106,37517.95835273636,0.8518518518518519,0.037037037037037,0.0
cosmx_bcc_xdonor_spot_0000001861,-436146.8440293346,37891.40279718079,0.4444444444444444,0.3333333333333333,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001862,-436091.2745848901,38280.2639082919,0.4375,0.5625,0.0
cosmx_bcc_xdonor_spot_0000001863,-436092.99958489015,38649.2139082919,0.45,0.5,0.0
cosmx_bcc_xdonor_spot_0000001864,-436148.32815631863,39026.871051149035,0.0,0.7857142857142857,0.0714285714285714
cosmx_bcc_xdonor_spot_0000001865,-436109.6688156593,39432.43698521497,0.3846153846153846,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000001866,-436159.8469533112,39780.250750397165,0.7368421052631579,0.1578947368421052,0.0
cosmx_bcc_xdonor_spot_0000001867,-436224.59958488995,40222.613908291896,0.6,0.3,0.0
cosmx_bcc_xdonor_spot_0000001868,-436179.7329182233,40556.0139082919,0.3333333333333333,0.3333333333333333,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001869,-436142.69958489,40997.5139082919,0.2,0.6,0.0
cosmx_bcc_xdonor_spot_0000001875,-436135.86388677434,43091.8139058216,0.0,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000001876,-436172.530553441,43606.7139058216,0.0,0.6,0.2
cosmx_bcc_xdonor_spot_0000001877,-436138.530553441,43919.64723915493,0.1666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000001878,-436203.2448391553,44312.17104867874,0.2857142857142857,0.1428571428571428,0.1428571428571428
cosmx_bcc_xdonor_spot_0000001879,-436143.030553441,44743.48057248827,0.0,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001880,-436227.030553441,45124.3139058216,0.0,0.8333333333333334,0.0
cosmx_bcc_xdonor_spot_0000001881,-436123.3162677268,45507.742477250176,0.0,0.3571428571428571,0.2857142857142857
cosmx_bcc_xdonor_spot_0000001882,-436153.94231814705,45875.372729351024,0.0,0.7647058823529411,0.0588235294117647
cosmx_bcc_xdonor_spot_0000001883,-436099.155553441,46275.3139058216,0.0,0.75,0.25
cosmx_bcc_xdonor_spot_0000001884,-436148.86388677434,46630.23057248827,0.0,0.6666666666666666,0.25
cosmx_bcc_xdonor_spot_0000001941,-436191.56724224397,68328.0292333926,0.0,0.8,0.2
cosmx_bcc_xdonor_spot_0000001942,-436102.38946446613,68704.69590005926,0.0,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000001943,-436128.267242244,69044.8292333926,0.3,0.4,0.1
cosmx_bcc_xdonor_spot_0000001944,-436179.167242244,69402.02923339259,0.8095238095238095,0.1428571428571428,0.0476190476190476
cosmx_bcc_xdonor_spot_0000001945,-436149.48867081536,69802.74351910687,0.8928571428571429,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000001946,-436130.7461896124,70164.34502286627,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001947,-436163.7461896124,70561.608180761,0.7894736842105263,0.1578947368421052,0.0
cosmx_bcc_xdonor_spot_0000001948,-436106.7505755773,70945.44590005926,0.0833333333333333,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001949,-436108.69665400864,71321.79393927494,0.2352941176470588,0.5882352941176471,0.0
cosmx_bcc_xdonor_spot_0000001950,-436130.16724224394,71702.8553203491,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001951,-436141.16724224394,72074.14688045142,0.8823529411764706,0.0,0.0
cosmx_bcc_xdonor_spot_0000001952,-436149.33390891063,72374.69590005928,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000001959,-436094.6505727451,75145.0875731006,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000001960,-436121.90872491896,75494.68539918754,0.9130434782608696,0.0,0.0
cosmx_bcc_xdonor_spot_0000001961,-436144.1178346498,75852.19471595772,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000001962,-436103.4214060784,76241.12923976725,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000001963,-436113.49307274504,76630.61757310058,0.92,0.0,0.0
cosmx_bcc_xdonor_spot_0000001964,-436083.49878703075,76984.55185881487,0.2857142857142857,0.5714285714285714,0.1428571428571428
cosmx_bcc_xdonor_spot_0000001965,-436113.52076505276,77439.56834233135,0.5384615384615384,0.4615384615384615,0.0
cosmx_bcc_xdonor_spot_0000001966,-436087.16044116614,77762.0217836269,0.0,0.6842105263157895,0.0526315789473684
cosmx_bcc_xdonor_spot_0000001967,-436122.7130727451,78096.50423976724,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000001968,-436134.11307274504,78483.3375731006,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000001969,-436140.7755727451,78891.27507310058,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000001970,-436087.4352949673,79181.89312865614,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000001980,-436141.15228354046,83087.05467372503,0.0,0.4347826086956521,0.3043478260869565
cosmx_bcc_xdonor_spot_0000001981,-436103.3827183231,83454.81989111635,0.3333333333333333,0.2333333333333333,0.4333333333333333
cosmx_bcc_xdonor_spot_0000001982,-436131.91908195947,83849.3471638436,0.5,0.1818181818181818,0.3181818181818182
cosmx_bcc_xdonor_spot_0000001983,-436132.71128975163,84219.23893873538,0.5714285714285714,0.0,0.3333333333333333
cosmx_bcc_xdonor_spot_0000001984,-436147.86166569154,84601.19883848475,0.7368421052631579,0.0,0.1578947368421052
cosmx_bcc_xdonor_spot_0000001985,-436166.2238947937,84975.50224405748,0.0,0.1764705882352941,0.3529411764705882
cosmx_bcc_xdonor_spot_0000001986,-436130.6827183231,85359.9198911163,0.0,0.3,0.2
cosmx_bcc_xdonor_spot_0000001987,-436135.28271832305,85655.81989111629,0.0,0.5,0.2
cosmx_bcc_xdonor_spot_0000001988,-436150.73271832307,86150.01989111633,0.0,0.35,0.35
cosmx_bcc_xdonor_spot_0000001989,-436095.48271832307,86449.51989111629,0.0,0.2,0.4
cosmx_bcc_xdonor_spot_0000001990,-436132.9970040373,86821.04846254487,0.1428571428571428,0.0,0.8571428571428571
cosmx_bcc_xdonor_spot_0000001992,-435773.24113438383,24594.407232060126,0.8214285714285714,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000001993,-435784.3614351357,24997.989938827042,0.0,0.3684210526315789,0.1578947368421052
cosmx_bcc_xdonor_spot_0000001994,-435779.3066105743,25402.996517774412,0.6666666666666666,0.2083333333333333,0.0416666666666666
cosmx_bcc_xdonor_spot_0000001995,-435720.65383279655,25756.065962218858,0.7407407407407407,0.2222222222222222,0.037037037037037
cosmx_bcc_xdonor_spot_0000001996,-435802.69827724097,26056.121517774405,0.0,0.7,0.1
cosmx_bcc_xdonor_spot_0000001997,-435740.2093883521,26470.065962218854,0.1111111111111111,0.8888888888888888,0.0
cosmx_bcc_xdonor_spot_0000001998,-435793.95542009815,26926.47866063155,0.1428571428571428,0.4285714285714285,0.1428571428571428
cosmx_bcc_xdonor_spot_0000001999,-435763.8601820029,27306.19294634584,0.8571428571428571,0.0952380952380952,0.0476190476190476
cosmx_bcc_xdonor_spot_0000002000,-435740.7649439077,27659.021517774414,0.1333333333333333,0.5333333333333333,0.0666666666666666
