,Bcell,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Neutrophil,Normal.Kerat,Pericyte,PlasmaCell,Tcell
cosmx_bcc_spot_0000044129,1.9688577126525257e-15,0.9198658056248253,1.6063468840707968e-11,1.9688577126525257e-15,0.08013363570035033,1.9688577126525257e-15,5.586587467223148e-07,1.9688577126525257e-15,1.9688577126525257e-15,1.9688577126525257e-15,1.9688577126525257e-15
cosmx_bcc_spot_0000044499,2.0232598011426592e-15,0.9360809336624619,1.3472855949481513e-11,0.01480463685477344,0.04473487982661724,2.0232598011426592e-15,0.0043795490175248235,2.0232598011426592e-15,7.745378595677261e-13,2.0232598011426592e-15,6.243668614059989e-10
cosmx_bcc_spot_0000044510,8.275333868217728e-12,0.6403631373804177,2.4101866328922553e-07,2.008434470193954e-15,0.35161757673279437,2.008434470193954e-15,0.0076159542802738,2.008434470193954e-15,0.00040308796670215165,2.008434470193954e-15,2.6128651920729954e-09
cosmx_bcc_spot_0000044541,3.0616143256093605e-10,0.7410325431909878,0.010468610020902092,0.011893656706844122,0.2079958470218671,1.9608635374893167e-15,0.004154997258903357,0.0008190477126221072,0.023258105209839935,0.00037717940134235237,1.3170527738622343e-08
cosmx_bcc_spot_0000044914,4.6296219871910837e-11,0.691946581009287,0.0038482495070293883,4.772616350363165e-15,0.29574282104700195,1.923070215227068e-15,0.00684095765684748,1.923070215227068e-15,0.00018474984407870616,0.0014366408894052323,4.5352874592197425e-14
cosmx_bcc_spot_0000045296,2.0557253518226904e-15,0.9704841268298684,1.0751659044717527e-12,0.02868498661570245,0.0008304766987777488,2.0557253518226904e-15,4.098545636970075e-07,2.0557253518226904e-15,2.0557253518226904e-15,2.0557253518226904e-15,2.0557253518226904e-15
cosmx_bcc_spot_0000045343,1.880564574175798e-15,0.9021046340553107,1.5118340227993684e-14,1.880564574175798e-15,0.09711310252267391,1.880564574175798e-15,0.000782263421938432,5.041242102365983e-14,1.880564574175798e-15,1.880564574175798e-15,1.880564574175798e-15
cosmx_bcc_spot_0000046105,1.9196558788906143e-15,0.8949680514848581,1.740239920865666e-08,0.02155886810502341,0.07269416826504711,1.9196558788906143e-15,0.0038535742709008,1.9196558788906143e-15,0.0069253204717613405,1.9196558788906143e-15,1.9196558788906143e-15
cosmx_bcc_spot_0000046517,1.9232632499619955e-06,0.8129983450603974,0.0007520888457272755,0.008908734149679954,0.17697374122199627,8.997013364710365e-08,5.160310147975414e-07,1.9556052554479108e-15,0.00036450350702972513,1.9556052554479108e-15,5.7950766990350226e-08
cosmx_bcc_spot_0000046528,7.202428555951719e-07,0.801685127497868,0.00013010909519509643,1.9811402894006535e-15,0.18344336451707074,1.9811402894006535e-15,0.0147341613819967,5.234332052686426e-06,8.821192189236827e-10,8.388398234204554e-10,1.2812119979337176e-06
cosmx_bcc_spot_0000046919,0.008343523794877222,1.8724951457825816e-15,0.5566248908654089,0.061324634347722846,0.18395604334642332,0.088352940153833,0.00045953044958721884,1.8724951457825816e-15,0.10093843693113083,1.8724951457825816e-15,1.1101102652680945e-10
cosmx_bcc_spot_0000046934,2.339363400647381e-07,0.8545476199567352,0.02706453252993183,1.3980823734373004e-13,0.10948375847937523,1.919617057355683e-15,0.007730187997403572,0.0009647435042727339,0.00020892304673984807,1.919617057355683e-15,5.490578745654274e-10
cosmx_bcc_spot_0000046942,3.358896091143635e-05,0.47751670141189934,7.385460745232173e-05,2.0571039066083264e-15,0.5223587217993725,2.0571039066083264e-15,8.397561503713442e-12,2.0571039066083264e-15,5.205358483709807e-06,2.0571039066083264e-15,1.192785347475532e-05
cosmx_bcc_spot_0000047318,1.3571929494619716e-12,0.741033800377822,1.062395606421935e-06,0.014315469740112281,0.22546001134314794,1.969260117522378e-15,0.01373643617141175,0.002343604897448823,1.969260117522378e-15,0.0031096150730876597,1.969260117522378e-15
cosmx_bcc_spot_0000047319,2.5066820968673886e-12,0.7040582313816813,0.003340850897115071,0.013468195727943087,0.2648439716900397,1.9732863678976975e-15,0.009704094519655279,1.6486295267913014e-11,0.00458465576444921,1.9732863678976975e-15,1.192737724287381e-13
cosmx_bcc_spot_0000047334,5.432051107615487e-12,0.6344013531945586,3.953521529695579e-07,2.027540875954525e-15,0.3411576029095457,2.027540875954525e-15,0.02444064853829688,2.027540875954525e-15,3.3226226482697798e-15,2.027540875954525e-15,2.027540875954525e-15
cosmx_bcc_spot_0000047367,1.888725546029266e-15,0.9406381497187103,8.573473580422515e-15,1.997576617939266e-15,0.05739122886990726,1.888725546029266e-15,0.001970621411087094,1.888725546029266e-15,2.7533759872253066e-13,1.888725546029266e-15,1.888725546029266e-15
cosmx_bcc_spot_0000047372,1.0351138941615705e-12,0.9574891938718194,1.3713863716441622e-07,0.013803781345511615,0.02010310984861733,1.9753961606921115e-15,0.008603777718306442,1.9753961606921115e-15,7.595051919059132e-11,1.9753961606921115e-15,1.1641259228369495e-13
cosmx_bcc_spot_0000047721,1.2147086125501408e-09,0.6896331660370919,0.012426331557985205,0.0463589774639828,0.23174484310152543,2.0115481442086456e-15,0.019836680589521018,2.0115481442086456e-15,3.511771481038158e-11,2.0115481442086456e-15,6.105208183784017e-14
cosmx_bcc_spot_0000048126,1.58447858058194e-11,0.2655987805944711,0.0391436733639922,0.0605691833304252,0.6176574044282025,2.036987627517047e-15,0.01703095342727796,2.036987627517047e-15,4.81135986263849e-09,2.036987627517047e-15,2.8420001823786934e-11
cosmx_bcc_spot_0000048145,0.0025504427738843186,0.7200381939034676,1.572410578580649e-06,2.0093112291152894e-15,0.2258683725591388,2.0093112291152894e-15,0.011491116480281567,2.0093112291152894e-15,1.0969828983745868e-10,0.04005003505461406,2.667083306246658e-07
cosmx_bcc_spot_0000048180,2.7634040071380006e-14,0.7793612400767442,4.1132944734719784e-08,1.419537612526848e-13,0.20880184766092424,1.9541245239270362e-15,0.011836871129023074,1.9541245239270362e-15,3.6906567247188975e-14,1.9541245239270362e-15,1.511970556564718e-13
cosmx_bcc_spot_0000048183,1.959908629367212e-15,0.9424579985484944,1.9111469704497942e-13,1.959908629367212e-15,0.04979658748065835,1.959908629367212e-15,0.007745413970638922,5.284300678097866e-15,1.959908629367212e-15,1.959908629367212e-15,1.959908629367212e-15
cosmx_bcc_spot_0000048576,8.922311571826409e-09,0.8134579639611786,0.026400062059248112,0.15314385186171625,0.005955860562363705,3.8673864916210803e-07,0.0002202553331888965,1.88455968585972e-15,0.0008216103784391055,1.88455968585972e-15,1.82900615142231e-10
cosmx_bcc_spot_0000048951,1.6211570081179465e-09,0.746957667953283,0.0018858984049728638,0.03882576279067868,0.1953982366611445,2.015717894245075e-15,0.009157924087675913,2.015717894245075e-15,8.198802158271682e-05,0.00769252027275996,1.8674136656662019e-10
cosmx_bcc_spot_0000048960,8.393313529557543e-08,0.46142348917008774,0.007440007423696258,2.0429070571252406e-15,0.5019865437048914,2.0429070571252406e-15,0.022521107626252,2.0429070571252406e-15,9.042068604552575e-05,0.006538347455771149,1.1428355423580887e-13
cosmx_bcc_spot_0000048985,3.662806119372202e-10,0.8906498272055798,0.009975450157902035,1.9627925827399104e-15,0.0638543172207411,1.9627925827399104e-15,0.001013441332571716,1.9627925827399104e-15,0.034506963716895725,1.9627925827399104e-15,2.0707080054748777e-14
cosmx_bcc_spot_0000048987,2.2347630065866976e-13,0.7379872058494046,0.0001437771237515088,0.007458279026887873,0.2544104223797768,1.966771118500178e-15,3.1561791896198515e-07,1.966771118500178e-15,1.940148415440229e-12,1.966771118500178e-15,9.052804727040882e-14
cosmx_bcc_spot_0000048989,1.9058374217029116e-15,0.49148064402049985,0.13313517061625366,0.03697247955279746,0.12789088500973858,1.9058374217029116e-15,2.5967330971491008e-14,1.9058374217029116e-15,0.21052082080067472,1.9058374217029116e-15,1.9058374217029116e-15
cosmx_bcc_spot_0000049794,2.621686890976754e-15,0.9650952147700678,1.5319182222403773e-09,5.6697662673013794e-08,0.028169738073048806,1.9170178671187464e-15,0.006734988926330543,1.9170178671187464e-15,9.61460583013836e-13,1.9170178671187464e-15,1.9170178671187464e-15
cosmx_bcc_spot_0000050199,1.826567794893472e-12,0.9630965347012771,1.9299645327799924e-11,1.902654268563855e-15,0.030300228373924966,1.902654268563855e-15,0.006603236903130939,1.902654268563855e-15,1.902654268563855e-15,1.902654268563855e-15,5.310967370081974e-13
