,Bcell,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Neutrophil,Normal.Kerat,Pericyte,PlasmaCell,Tcell
cosmx_bcc_spot_0000046960,1.888218571854234e-15,0.9756226227336792,2.988515682645432e-05,1.888218571854234e-15,0.012801328638199536,1.888218571854234e-15,0.006039107501492805,1.888218571854234e-15,0.00550705596979042,1.888218571854234e-15,1.888218571854234e-15
cosmx_bcc_spot_0000046961,2.242848682098806e-13,0.9718187016908229,9.49782595992922e-09,1.9505057699168286e-15,0.024977607275583468,1.9505057699168286e-15,0.0032036815355187156,1.9505057699168286e-15,2.2093659445246034e-15,1.9505057699168286e-15,1.4460697894131114e-14
cosmx_bcc_spot_0000046962,1.8211385490839527e-15,0.9986637882211798,1.8211385490839527e-15,1.8211385490839527e-15,0.0013362030981140507,1.8211385490839527e-15,8.680569898707873e-09,1.2323699222973634e-13,1.8211385490839527e-15,1.8211385490839527e-15,1.8211385490839527e-15
cosmx_bcc_spot_0000046963,1.8037844707437123e-15,0.9873036260640572,1.212359554031446e-10,0.008802577957179918,0.00039284309075490715,1.8037844707437123e-15,0.0012485925191122185,3.53887518017894e-05,0.002216971495850732,1.8037844707437123e-15,1.8037844707437123e-15
cosmx_bcc_spot_0000046964,1.8225093365915965e-15,0.9815208553467887,1.1831196499679983e-11,0.0076337481424838104,0.006726160845636516,1.8225093365915965e-15,2.936573739510931e-06,0.004116298562073307,1.8225093365915965e-15,1.8225093365915965e-15,5.174394721663913e-10
cosmx_bcc_spot_0000046965,1.8958878746437947e-15,0.7827123878595182,1.593310662214242e-09,0.04572228934485512,0.16535848845075185,1.8958878746437947e-15,0.005434832662261599,0.0007719999433846815,1.4591014891235592e-10,1.8958878746437947e-15,1.8958878746437947e-15
cosmx_bcc_spot_0000046966,6.71613569737126e-09,0.7200829985226996,0.006251453430736464,0.04667103883975376,0.2256962979394696,3.8796894816092235e-13,0.0012196064798830888,1.910751142287682e-15,7.859790813198356e-05,1.910751142287682e-15,1.6279796320727113e-10
cosmx_bcc_spot_0000046967,1.980291393209087e-15,0.48707272452262257,0.001984318891838461,1.1132479043677071e-11,0.4115369325213188,1.980291393209087e-15,0.01805947408093008,8.922015546240492e-15,0.08134654997214068,1.980291393209087e-15,1.980291393209087e-15
cosmx_bcc_spot_0000046968,1.8974204974481895e-15,0.9623494668645874,1.0692019596047202e-08,0.013060404616356684,0.014530997979430933,1.8974204974481895e-15,0.01005911980203441,1.8974204974481895e-15,4.5561234041611085e-11,1.8974204974481895e-15,1.8974204974481895e-15
cosmx_bcc_spot_0000046969,1.8764581451588443e-15,0.9741612228787334,1.3149595569756775e-10,1.8764581451588443e-15,0.010614770737819391,1.8764581451588443e-15,0.015175087078624817,1.8764581451588443e-15,4.891917331489513e-05,1.8764581451588443e-15,1.8764581451588443e-15
cosmx_bcc_spot_0000046970,1.906795477310323e-15,0.9355513896887024,2.713022184048327e-10,1.906795477310323e-15,0.05263577529248258,1.906795477310323e-15,0.011802059430782826,1.0775316718133017e-05,1.906795477310323e-15,1.906795477310323e-15,1.906795477310323e-15
cosmx_bcc_spot_0000046971,5.315083358799189e-15,0.8784033930453266,2.99404351727197e-09,1.9444537530581538e-15,0.11635587243954447,1.9444537530581538e-15,0.00524073152106471,1.9444537530581538e-15,1.9444537530581538e-15,1.9444537530581538e-15,5.6013255266896634e-15
cosmx_bcc_spot_0000047315,3.5173897558059766e-10,0.7898425657806551,9.862984229471294e-15,0.012923076722895168,0.18897686006366898,1.9665991381240014e-15,0.00759735891550905,0.0006601362101445285,1.9665991381240014e-15,1.9665991381240014e-15,1.9553723217810634e-09
cosmx_bcc_spot_0000047316,2.6926021571817744e-14,0.7643628749010368,1.1111376090883782e-05,0.014730587341574716,0.21691694006315013,1.9738502199794276e-15,0.0039674353176141096,1.1051000494665882e-05,4.170328718729584e-15,1.9738502199794276e-15,3.5008370694638787e-15
cosmx_bcc_spot_0000047317,1.9705812890476125e-15,0.8515205783434605,0.012508296486958892,0.0042184381968224756,0.12206621476914623,1.9705812890476125e-15,0.007796431863251525,0.0018757018550264865,1.4338485201293928e-05,1.9705812890476125e-15,1.2666349214989575e-13
cosmx_bcc_spot_0000047318,1.3844348842473657e-12,0.7412961685241348,1.0849418605741117e-06,0.014421809403060782,0.22533775229651495,1.9702031314332342e-15,0.01368455818979388,0.0021399714487196223,1.9702031314332342e-15,0.003118655194524871,1.9702031314332342e-15
cosmx_bcc_spot_0000047319,2.5580044658556116e-12,0.7039788637246719,0.0033786712749284864,0.01358166423592239,0.26480502426398467,1.974523148212104e-15,0.009652803720221814,7.716321132091286e-12,0.004602972769877888,1.974523148212104e-15,1.1457937057238013e-13
cosmx_bcc_spot_0000047320,5.370122353934549e-10,0.30327351351647414,0.17983467652428684,0.021397775215142356,0.4247721326257567,2.0560458452465773e-15,0.013907823606802337,2.0560458452465773e-15,0.03956051584172217,0.017253562132795983,2.864478129005454e-15
cosmx_bcc_spot_0000047321,0.046285386029283795,0.2720816282672308,0.5780626086104618,0.014103112875125254,0.003209877039306921,0.04585875609603002,8.849233603581247e-13,1.905510823773996e-15,0.040396227806333534,1.905510823773996e-15,2.4032753388847035e-06
cosmx_bcc_spot_0000047322,8.786740682306216e-08,0.17658558797262613,0.45654382755328476,1.252867778794517e-07,0.23208514144976705,2.1449427494432642e-08,0.006391515260355922,1.968333327232191e-15,0.12809329849992332,1.968333327232191e-15,0.00030039466042653475
cosmx_bcc_spot_0000047323,2.9998913701370196e-05,3.999304914666888e-06,0.6190554841338126,0.09682308180006283,0.1580726846471724,0.000678632203276811,0.024695716240735473,7.300833318380822e-07,0.10063967263538638,1.9138451041468874e-15,3.7603798681570794e-11
cosmx_bcc_spot_0000047324,1.2936646895351452e-06,0.3032421298191486,0.03515285229767736,0.32305978973260063,0.23495483878008672,1.9581838446510074e-15,0.007407277992861866,1.9581838446510074e-15,0.0961818176824207,1.9581838446510074e-15,3.050863617753829e-11
cosmx_bcc_spot_0000047325,7.568249881376992e-15,0.8345820285778751,1.8982212662975928e-07,1.992518737157366e-15,0.1653897046253504,1.992518737157366e-15,1.992518737157366e-15,1.992518737157366e-15,2.8076974614933466e-05,1.992518737157366e-15,1.5228846874295196e-14
cosmx_bcc_spot_0000047326,1.5094775066798857e-13,0.8294096643310683,1.1681261055318301e-07,1.919981740285376e-15,0.1701240195717107,1.919981740285376e-15,1.6852182645322683e-07,1.919981740285376e-15,0.0004660307626231513,1.919981740285376e-15,1.919981740285376e-15
cosmx_bcc_spot_0000047327,1.8212001973358823e-15,0.9913011752409071,1.8212001973358823e-15,1.0381152946939297e-06,5.8323714512382235e-08,1.8212001973358823e-15,1.8212001973358823e-15,0.006698513524591091,3.924907096824339e-13,0.00199921479509059,1.8212001973358823e-15
cosmx_bcc_spot_0000047334,5.615295907903595e-12,0.634338695001501,4.1336533402486943e-07,2.0287541316838296e-15,0.3412860033035685,2.0287541316838296e-15,0.024374888323967083,2.0287541316838296e-15,3.740327948793152e-15,2.0287541316838296e-15,2.0287541316838296e-15
cosmx_bcc_spot_0000047335,0.007265257018954314,0.5317315393478196,0.017877179879658006,0.02157492645511633,0.39932658850011976,2.9697239509074355e-10,0.017078879478941503,6.889413650215694e-06,7.909679369980821e-12,0.005138726551000809,1.3049857360567943e-08
cosmx_bcc_spot_0000047336,3.831514989656703e-13,0.20281486115709213,0.20521768405754479,0.023343863798697555,0.55329743603577,1.9754717655194044e-15,0.014641780127405015,1.9754717655194044e-15,0.0006843748228356498,1.8738120797331824e-13,8.040907584929152e-14
cosmx_bcc_spot_0000047337,3.818937962043051e-09,0.5664292167542765,0.0062455881870504245,0.0630771117346523,0.3635753670573319,1.9768016458598483e-15,4.086103950222438e-06,1.9768016458598483e-15,6.792009233566358e-07,0.0006679471390614516,3.811800630201086e-12
cosmx_bcc_spot_0000047338,7.15209886128201e-15,0.8391655701556657,2.842180235563731e-08,1.9510961825891645e-15,0.15290264113002186,1.9510961825891645e-15,0.007931760292489728,3.1305949127372777e-15,1.9510961825891645e-15,1.9510961825891645e-15,2.068731827842732e-15
cosmx_bcc_spot_0000047339,2.437099402942006e-11,0.7185022000979071,2.856682916649012e-08,1.9645800523000065e-15,0.2758836000723074,1.9645800523000065e-15,0.005614171238558848,1.9645800523000065e-15,1.9645800523000065e-15,1.9645800523000065e-15,1.6572601065334383e-14
cosmx_bcc_spot_0000047340,4.0133638172449384e-09,0.6922507714744293,0.00045430513017653975,3.89581774562015e-14,0.2860600642752718,1.9739891992935176e-15,0.015876507332330404,0.00522012111332631,0.0001382259895988884,1.9739891992935176e-15,6.714599113578545e-10
cosmx_bcc_spot_0000047341,1.5667752424173323e-10,0.6975231261938662,0.022029867749342884,2.0273203227069734e-15,0.2626170841428639,2.0273203227069734e-15,0.01782992175720833,2.0273203227069734e-15,2.0273203227069734e-15,2.0273203227069734e-15,3.0709909193540157e-14
cosmx_bcc_spot_0000047342,2.649045833829789e-06,0.6073948928018655,0.029331243357325835,7.708070133552526e-07,0.34437614625963164,2.017466976697959e-15,0.01647096595146946,8.510679002285771e-15,7.87884737013868e-12,0.0012029325955787177,0.001220399173392266
cosmx_bcc_spot_0000047343,1.9952659847346415e-05,0.5522958231815681,2.1006905800137307e-07,2.5923309882053386e-15,0.433035603959846,2.061987782287691e-15,0.013002889502543472,6.450674109712611e-13,2.061987782287691e-15,1.0932881242604631e-10,0.001645520517156503
cosmx_bcc_spot_0000047345,1.4739437207816452e-06,0.5865319451159524,0.0008228461485543668,0.07881012902625295,0.3113534688968073,5.180925085326441e-14,0.009603741913716896,2.011928450873005e-15,0.012876304160505,2.011928450873005e-15,9.079443438131004e-08
