,x,y,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000020247,-170074.05203410547,29388.53492729886,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020248,-170012.99238498267,29735.37001501816,0.0666666666666666,0.8,0.0666666666666666
cosmx_bcc_xdonor_spot_0000020249,-169942.19238498266,30116.17001501816,0.8666666666666667,0.0,0.0
cosmx_bcc_xdonor_spot_0000020250,-169940.85905164934,30524.570015018173,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020251,-170017.41460720488,30812.45890390706,0.5555555555555556,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000020253,-169950.98026377053,31549.67607562422,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020299,-169985.81427542766,47850.102283491135,0.1666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000020300,-169989.43332304675,48170.44752158637,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000020301,-169995.36189447533,48494.2689501578,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020302,-170012.11903733242,48890.99752158637,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020303,-169994.94760876108,49170.1189501578,0.75,0.2,0.0
cosmx_bcc_xdonor_spot_0000020304,-169964.78760876108,49581.4089501578,0.72,0.2,0.0
cosmx_bcc_xdonor_spot_0000020305,-169998.2726087611,49957.977283491135,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020306,-169993.3014549148,50308.974078362924,0.7692307692307693,0.1025641025641025,0.0256410256410256
cosmx_bcc_xdonor_spot_0000020307,-169992.429660043,50588.7689501578,0.8974358974358975,0.1025641025641025,0.0
cosmx_bcc_xdonor_spot_0000020308,-170018.09760876108,51044.2689501578,0.75,0.15,0.0
cosmx_bcc_xdonor_spot_0000020309,-169999.3411571481,51348.25282112554,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020310,-169994.3142754277,51689.968950157796,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020311,-169981.87106158122,52060.78031653816,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020312,-170006.99478192916,52400.51887241897,0.9428571428571428,0.0,0.0
cosmx_bcc_xdonor_spot_0000020313,-170007.00430573866,52763.854586704714,0.25,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000020316,-169970.88309361745,53859.10458670472,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020317,-169998.56621050058,54167.633158133256,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020318,-170000.10079696673,54539.920376178365,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020319,-170005.63175671906,54878.28105729292,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020320,-169992.39478192915,55231.918872418966,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020321,-170055.837639072,55578.4795867047,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020323,-169914.50891752675,56336.161172151005,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020324,-169974.32550465406,56677.06871687716,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020325,-169989.0220772347,57021.859039457806,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020326,-170008.64604036836,57346.34014544859,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020327,-169994.98981917018,57700.95581365136,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020328,-170009.37881347758,58068.18636393599,0.9705882352941176,0.0,0.0
cosmx_bcc_xdonor_spot_0000020329,-169995.1219985565,58434.300424194225,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020330,-170013.89842132071,58720.860383543826,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000020360,-169616.8908301977,-36365.23512083716,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020361,-169646.5788001225,-36046.43812835596,0.9473684210526316,0.0,0.0
cosmx_bcc_xdonor_spot_0000020362,-169590.04261591198,-35742.9315494086,0.875,0.0,0.125
cosmx_bcc_xdonor_spot_0000020363,-169565.105115912,-35300.917660519706,0.6666666666666666,0.2222222222222222,0.0
cosmx_bcc_xdonor_spot_0000020364,-169606.6384492453,-35031.673216075265,0.6666666666666666,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000020365,-169623.67654448346,-34685.23512083716,0.4285714285714285,0.2857142857142857,0.0
cosmx_bcc_xdonor_spot_0000020366,-169695.105115912,-34345.8065494086,0.3333333333333333,0.5,0.0
cosmx_bcc_xdonor_spot_0000020367,-169671.70511591202,-33886.60654940859,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020368,-169624.68844924532,-33629.139882741925,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000020541,-169701.41460720488,27622.014459462604,0.8888888888888888,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000020542,-169744.98725677753,28001.21104065919,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000020543,-169670.338218316,28387.965848351494,0.875,0.0625,0.0
cosmx_bcc_xdonor_spot_0000020544,-169637.5997923901,28675.38482983297,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020545,-169702.625718316,29019.85334835149,0.9,0.05,0.0
cosmx_bcc_xdonor_spot_0000020546,-169597.838218316,29476.028348351494,0.0625,0.4375,0.0625
cosmx_bcc_xdonor_spot_0000020547,-169691.6166274069,29720.448802896954,0.8181818181818182,0.0,0.0
cosmx_bcc_xdonor_spot_0000020548,-169701.97571831598,30116.303348351492,0.95,0.05,0.0
cosmx_bcc_xdonor_spot_0000020549,-169674.44238498266,30488.320015018166,0.25,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000020551,-169597.8114326017,31242.189062637204,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020552,-169696.66857545887,31493.403348351498,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020598,-169651.647608761,47821.602283491135,0.0833333333333333,0.0,0.0
cosmx_bcc_xdonor_spot_0000020599,-169646.05237066583,48177.911807300654,0.8571428571428571,0.0,0.0
cosmx_bcc_xdonor_spot_0000020600,-169637.52691910585,48518.562053606074,0.9655172413793104,0.0,0.0
cosmx_bcc_xdonor_spot_0000020601,-169716.0920532055,48860.93561682446,0.8888888888888888,0.0,0.0
cosmx_bcc_xdonor_spot_0000020602,-169736.147608761,49200.18561682446,0.4166666666666667,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000020603,-169627.803858761,49610.1127001578,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020604,-169614.947608761,49932.11180730066,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020605,-169649.34760876102,50291.43561682446,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000020606,-169654.78094209437,50656.63561682447,0.9666666666666668,0.0333333333333333,0.0
cosmx_bcc_xdonor_spot_0000020607,-169640.46903733248,50960.98323587208,0.6428571428571429,0.2857142857142857,0.0
cosmx_bcc_xdonor_spot_0000020608,-169633.56140186448,51358.18274326125,0.7586206896551724,0.1034482758620689,0.0344827586206896
cosmx_bcc_xdonor_spot_0000020609,-169651.46579057927,51702.85985924871,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000020610,-169653.2102148283,52050.69561306809,0.8387096774193549,0.1290322580645161,0.0
cosmx_bcc_xdonor_spot_0000020611,-169650.9530236874,52379.527663627785,0.5384615384615384,0.3076923076923077,0.0
cosmx_bcc_xdonor_spot_0000020612,-169586.137639072,52664.4045867047,0.0,0.6,0.0
cosmx_bcc_xdonor_spot_0000020614,-169597.63175671906,53530.60458670472,0.9411764705882352,0.0,0.0
cosmx_bcc_xdonor_spot_0000020615,-169621.462639072,53830.04208670469,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000020616,-169661.69058024848,54170.72223376351,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020617,-169649.487639072,54526.35458670468,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020618,-169640.54352142496,54884.78105729292,0.9705882352941176,0.0,0.0
cosmx_bcc_xdonor_spot_0000020619,-169743.67097240532,55181.52125337138,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020621,-169598.67097240535,55985.104586704685,0.9666666666666668,0.0,0.0
cosmx_bcc_xdonor_spot_0000020622,-169643.98051675307,56309.28773867842,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020623,-169638.26300465406,56659.47496687716,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020624,-169668.19842132073,57017.368716877165,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020625,-169641.37881347758,57349.50989334775,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020626,-169647.29175465406,57711.20871687717,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000020627,-169645.60354952587,58062.97897328742,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020628,-169647.8508022731,58427.25919306763,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000020629,-169651.29057818349,58739.95106981833,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020659,-169295.4384492453,-36405.04464464669,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020660,-169270.81099826493,-36049.394784702716,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020661,-169292.5788001225,-35724.43812835596,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020662,-169298.34041002963,-35297.21831411448,0.8823529411764706,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000020663,-169303.71381156414,-35030.8065494086,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020664,-169369.30511591202,-34714.2065494086,0.6,0.4,0.0
cosmx_bcc_xdonor_spot_0000020840,-169272.025718316,27627.736681684833,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000020842,-169259.825718316,28366.9033483515,0.5,0.3,0.1
cosmx_bcc_xdonor_spot_0000020843,-169272.69238498266,28692.320015018166,0.4166666666666667,0.0,0.0
cosmx_bcc_xdonor_spot_0000020844,-169250.23160066895,29048.668054233847,0.7058823529411765,0.2352941176470588,0.0
cosmx_bcc_xdonor_spot_0000020845,-169292.19238498266,29383.17001501816,0.0666666666666666,0.8,0.0666666666666666
cosmx_bcc_xdonor_spot_0000020846,-169326.09714688742,29721.331919780077,0.0,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000020847,-169312.6090516493,30130.820015018166,0.0,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000020848,-169245.87865949247,30477.726877763256,0.7058823529411765,0.1764705882352941,0.0
cosmx_bcc_xdonor_spot_0000020849,-169261.4487952391,30806.749502197643,0.9615384615384616,0.0,0.0
cosmx_bcc_xdonor_spot_0000020850,-169375.16208195235,31166.448802896954,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020898,-169317.0142754277,48211.7689501578,0.2666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000020899,-169328.3618944753,48509.69752158637,0.5714285714285714,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000020902,-169300.57618018962,49604.054664443516,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020903,-169275.6198309832,49919.13006126891,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020904,-169290.56140186448,50305.9413639509,0.8620689655172413,0.1379310344827586,0.0
cosmx_bcc_xdonor_spot_0000020905,-169252.62586963066,50635.7689501578,0.9565217391304348,0.0,0.0
cosmx_bcc_xdonor_spot_0000020906,-169251.0226087611,51009.477283491135,0.9583333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000020907,-169316.14760876106,51354.602283491135,0.3888888888888889,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000020908,-169314.88094209434,51704.43561682446,0.4,0.4666666666666667,0.0
cosmx_bcc_xdonor_spot_0000020909,-169346.137639072,52067.8045867047,0.0,0.3,0.0
cosmx_bcc_xdonor_spot_0000020910,-169256.737639072,52464.93792003805,0.2666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000020911,-169153.587639072,52830.7295867047,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020912,-169251.337639072,53157.01199411211,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020913,-169280.525139072,53459.60458670469,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020914,-169293.962639072,53833.57333670469,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020915,-169274.72652796088,54177.215697815795,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020916,-169298.91658644043,54533.99932354679,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020917,-169301.2607159951,54808.75843285856,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000020918,-169213.25430573866,55290.854586704714,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020919,-169275.97097240534,55604.70458670469,0.9666666666666668,0.0,0.0
cosmx_bcc_xdonor_spot_0000020920,-169300.9182842333,55929.99168347888,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020921,-169292.67587300757,56283.58098813395,0.9736842105263158,0.0,0.0
cosmx_bcc_xdonor_spot_0000020922,-169289.9888975112,56643.11157402002,0.9142857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000020923,-169273.73175465406,57005.711574020024,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020924,-169270.60131987144,57379.04697774674,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020925,-169288.58023950254,57707.41720172565,0.9696969696969696,0.0,0.0
cosmx_bcc_xdonor_spot_0000020926,-169293.95397687628,58079.87427243272,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020927,-169312.0953910177,58410.780838089275,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020928,-169387.16032608258,58688.28300259146,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020957,-168812.805115912,-36745.8065494086,0.2,0.3,0.2
cosmx_bcc_xdonor_spot_0000020958,-168927.65350300874,-36406.000097795695,0.8064516129032258,0.064516129032258,0.032258064516129
cosmx_bcc_xdonor_spot_0000020959,-168936.58511591196,-36034.64654940859,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020960,-168880.63452767668,-35708.63007882036,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020961,-168983.31564222777,-35354.01707572438,0.7368421052631579,0.2631578947368421,0.0
cosmx_bcc_xdonor_spot_0000020962,-168914.14083019766,-35023.877977980024,0.9642857142857144,0.0357142857142857,0.0
cosmx_bcc_xdonor_spot_0000020963,-168964.67654448346,-34605.23512083716,0.8571428571428571,0.0,0.0
cosmx_bcc_xdonor_spot_0000020965,-168943.505115912,-33993.2065494086,0.4,0.2,0.0
cosmx_bcc_xdonor_spot_0000020966,-169005.105115912,-33607.006549408594,0.6,0.0,0.0
cosmx_bcc_xdonor_spot_0000021139,-168888.30349609378,27681.570015018173,0.6666666666666666,0.2222222222222222,0.0
cosmx_bcc_xdonor_spot_0000021140,-168905.11395361013,27991.726877763256,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021141,-168934.10636347736,28354.87109028697,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021142,-168905.66208195235,28685.17607562422,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021143,-168934.7590516494,29045.93668168482,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021144,-168964.45905164935,29340.703348351493,0.9333333333333332,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000021145,-168927.3828611732,29802.153348351487,0.9285714285714286,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000021146,-168950.38778728156,30107.248175937693,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021147,-168951.04952783982,30505.90334835149,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021148,-168961.8590516493,30757.653348351498,0.9166666666666666,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000021149,-168916.025718316,31197.403348351505,0.3333333333333333,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000021150,-168943.650718316,31504.153348351505,0.0,0.75,0.0
cosmx_bcc_xdonor_spot_0000021198,-168988.147608761,48438.8939501578,0.25,0.0,0.0
cosmx_bcc_xdonor_spot_0000021201,-169014.29046590388,49652.340378729226,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021202,-169026.43332304672,49896.340378729226,0.9285714285714286,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000021203,-168957.5322241457,50333.153565542416,0.8076923076923077,0.1923076923076923,0.0
cosmx_bcc_xdonor_spot_0000021204,-168940.7692303826,50618.7689501578,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021205,-168930.147608761,51004.34959531909,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021206,-168942.897608761,51274.5189501578,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000021207,-168975.747608761,51667.5689501578,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021208,-168842.48049621488,52132.17601527613,0.0,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000021209,-168990.150139072,52371.917086704714,0.125,0.25,0.0
cosmx_bcc_xdonor_spot_0000021210,-169031.837639072,52837.937920038035,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021211,-169000.10234495436,53083.0163514106,0.8823529411764706,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000021212,-168990.86395486147,53478.70984986262,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021213,-168932.53763907202,53822.6045867047,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021214,-168942.58154151103,54169.62897694858,0.975609756097561,0.0,0.0
cosmx_bcc_xdonor_spot_0000021215,-168928.59570358813,54514.894909285336,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021216,-168932.6534285457,54890.39406038889,0.9210526315789472,0.0,0.0
cosmx_bcc_xdonor_spot_0000021217,-168933.4967299811,55244.127313977406,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021218,-168940.3670508367,55598.604586704685,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021219,-168934.78591493407,55952.777000497794,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021220,-168925.7430786481,56311.27678758835,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000021221,-168940.91032608264,56673.60443116288,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021222,-168927.73175465406,57012.44371687716,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021223,-168929.23175465406,57332.33538354383,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021224,-168955.55675465407,57699.16871687716,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021225,-169045.82266374494,58022.477807786294,0.9090909090909092,0.0,0.0
cosmx_bcc_xdonor_spot_0000021255,-168555.40511591197,-37106.506549408594,0.55,0.05,0.2
cosmx_bcc_xdonor_spot_0000021256,-168617.4687522756,-36768.079276681325,0.0,0.1363636363636363,0.6818181818181818
cosmx_bcc_xdonor_spot_0000021257,-168577.2869340938,-36417.44291304496,0.0,0.4545454545454545,0.1818181818181818
cosmx_bcc_xdonor_spot_0000021258,-168616.24797305482,-36038.99702559907,0.9047619047619048,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000021259,-168622.48606829293,-35739.47321607526,0.9047619047619048,0.0,0.0476190476190476
cosmx_bcc_xdonor_spot_0000021260,-168660.43844924535,-35277.139882741925,0.1666666666666666,0.8333333333333334,0.0
cosmx_bcc_xdonor_spot_0000021261,-168585.04629238255,-34983.394784702716,0.7647058823529411,0.1176470588235294,0.0
cosmx_bcc_xdonor_spot_0000021262,-168616.355115912,-34739.5565494086,0.875,0.0,0.0
cosmx_bcc_xdonor_spot_0000021439,-168636.525718316,27987.103348351495,0.9333333333333332,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000021440,-168593.9840516493,28322.195015018155,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021441,-168602.365718316,28671.38334835149,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021442,-168611.7400040303,29008.61763406578,0.7142857142857143,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000021443,-168546.91460720488,29411.514459462604,0.7777777777777778,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000021444,-168566.72571831598,29792.203348351504,0.1,0.6,0.0
cosmx_bcc_xdonor_spot_0000021445,-168627.88286117316,30156.26049120864,0.7857142857142857,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000021446,-168616.025718316,30453.903348351505,0.75,0.0,0.0
cosmx_bcc_xdonor_spot_0000021447,-168547.25299104326,30849.630621078773,0.0,0.6363636363636364,0.0
cosmx_bcc_xdonor_spot_0000021498,-168672.59205320544,48880.65783904669,0.1111111111111111,0.0,0.1111111111111111
cosmx_bcc_xdonor_spot_0000021499,-168549.23851785192,49208.7689501578,0.2727272727272727,0.0,0.0
cosmx_bcc_xdonor_spot_0000021502,-168557.8618944753,50285.554664443516,0.6428571428571429,0.2142857142857142,0.0
cosmx_bcc_xdonor_spot_0000021503,-168571.64760876095,50665.2689501578,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021504,-168604.0450446584,50992.640745029596,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021505,-168583.03649764994,51278.694876083726,0.925925925925926,0.074074074074074,0.0
cosmx_bcc_xdonor_spot_0000021506,-168581.89760876106,51679.8189501578,0.0,0.55,0.05
cosmx_bcc_xdonor_spot_0000021507,-168686.5245551541,52052.25790134772,0.0,0.2307692307692307,0.0
cosmx_bcc_xdonor_spot_0000021512,-168588.19478192917,53827.3545867047,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000021513,-168576.4519247863,54163.4903009904,0.9714285714285714,0.0,0.0
cosmx_bcc_xdonor_spot_0000021514,-168583.056389072,54539.29208670469,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021515,-168584.4519247863,54895.06172956183,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021516,-168578.02184959833,55220.65721828363,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021517,-168587.57293318966,55582.42811611645,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021518,-168577.3053810075,55946.18523186598,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021519,-168593.93333892044,56304.00145106149,0.9615384615384616,0.0,0.0
cosmx_bcc_xdonor_spot_0000021520,-168624.007616723,56653.534234118546,0.9655172413793104,0.0,0.0
cosmx_bcc_xdonor_spot_0000021521,-168607.24690616922,57030.9626562711,0.9696969696969696,0.0,0.0
cosmx_bcc_xdonor_spot_0000021522,-168619.47369013794,57353.859039457806,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021553,-168226.29742360426,-37461.96039556244,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000021554,-168215.62363443046,-37150.06580866785,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021555,-168231.30511591196,-36786.10654940859,0.85,0.0,0.0
cosmx_bcc_xdonor_spot_0000021556,-168212.95511591196,-36449.406549408595,0.85,0.1,0.05
cosmx_bcc_xdonor_spot_0000021557,-168131.105115912,-36080.60654940859,0.4,0.6,0.0
cosmx_bcc_xdonor_spot_0000021560,-168318.230115912,-35016.9315494086,0.625,0.125,0.0
cosmx_bcc_xdonor_spot_0000021737,-168192.30349609378,27675.014459462618,0.8888888888888888,0.0,0.0
cosmx_bcc_xdonor_spot_0000021738,-168219.07744245397,27978.730934558385,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021739,-168232.75648754678,28359.095656043795,0.9615384615384616,0.0384615384615384,0.0
cosmx_bcc_xdonor_spot_0000021740,-168246.025718316,28641.35334835149,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021741,-168193.68361305282,29117.061243088334,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021742,-168224.4222700402,29413.765417317005,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021743,-168214.525718316,29695.364886813037,0.7692307692307693,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000021744,-168320.275718316,30154.528348351505,0.0,0.25,0.0
cosmx_bcc_xdonor_spot_0000021745,-168298.125718316,30340.103348351502,0.2,0.2,0.0
cosmx_bcc_xdonor_spot_0000021746,-168251.06417985447,30805.364886813037,0.0769230769230769,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000021799,-168271.772608761,49631.3939501578,0.25,0.0,0.0
cosmx_bcc_xdonor_spot_0000021800,-168253.947608761,49884.3689501578,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000021801,-168227.247608761,50340.468950157796,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000021802,-168246.98971402412,50625.00579226306,0.9736842105263158,0.0,0.0
cosmx_bcc_xdonor_spot_0000021803,-168250.97519496793,50974.45860533021,0.9310344827586208,0.0,0.0
cosmx_bcc_xdonor_spot_0000021804,-168245.147608761,51308.615104003955,0.5384615384615384,0.3076923076923077,0.0769230769230769
cosmx_bcc_xdonor_spot_0000021805,-168283.96579057918,51648.22349561234,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000021811,-168245.29002002437,53871.509348609485,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000021812,-168229.1861239205,54180.6651927653,0.9696969696969696,0.0,0.0
cosmx_bcc_xdonor_spot_0000021813,-168219.78208351645,54531.632364482466,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021814,-168211.2770330114,54885.180344280445,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021815,-168225.8519247863,55246.233158133255,0.9714285714285714,0.0,0.0
cosmx_bcc_xdonor_spot_0000021816,-168240.243889072,55571.760836704685,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021817,-168210.98469789553,55940.07517493998,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021818,-168155.62335335772,56157.31887241899,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021852,-167949.980115912,-37435.1815494086,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021853,-167848.53989852066,-37137.415245060765,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021854,-167848.45294199893,-36769.67611462599,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000021855,-167865.58130638817,-36420.18750178955,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000021856,-167834.90511591203,-36084.60654940859,0.0,0.8,0.0
cosmx_bcc_xdonor_spot_0000021857,-167916.705115912,-35724.7065494086,0.1,0.1,0.0
cosmx_bcc_xdonor_spot_0000022036,-167939.925718316,27683.103348351502,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000022037,-167910.7362446318,27991.061243088334,0.9473684210526316,0.0,0.0
cosmx_bcc_xdonor_spot_0000022038,-167934.025718316,28306.980271428412,0.9615384615384616,0.0384615384615384,0.0
cosmx_bcc_xdonor_spot_0000022039,-167880.685718316,28668.90334835149,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000022040,-167932.525718316,29086.903348351505,0.6666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000022041,-167901.68361305282,29408.798085193597,0.8947368421052632,0.0,0.0
cosmx_bcc_xdonor_spot_0000022042,-167872.525718316,29741.21104065919,0.6153846153846154,0.3846153846153846,0.0
