,CAF,CAM,Cortex_CCL21,Fibroblasts,Germinal_Center_Plasma_IgM_B_cell,High_Endothelial_Venules,M1_macrophages,Macrophages,Plasma_IgA,Plasma_IgG,T_cell,Tumor,Tumor_Keratin_Pearl
openst_spot_00007356,8.152495497237258e-15,1.7969214602432975e-15,1.7969214602432975e-15,1.7969214602432975e-15,7.479010612213237e-06,1.7969214602432975e-15,1.7969214602432975e-15,1.7969214602432975e-15,1.7969214602432975e-15,0.008236781081332786,1.7969214602432975e-15,0.96346002966859,0.028295710239442457
openst_spot_00007557,1.7349850349873549e-15,1.7349850349873549e-15,1.7349850349873549e-15,1.7349850349873549e-15,5.928870541360025e-15,9.053122476520508e-15,1.7349850349873549e-15,5.6173792542574304e-08,3.5136129486883944e-08,1.163352750145045e-12,3.297246814842231e-09,0.9999999053916346,9.489981561870636e-15
openst_spot_00007619,2.3771756312492676e-10,0.00734239318040574,1.874083406376461e-15,1.874083406376461e-15,6.664999127843511e-06,2.351921013504544e-10,3.012176498525081e-09,4.4231766424839215e-08,1.874083406376461e-15,1.874083406376461e-15,4.4393069330169115e-06,0.9581485370653913,0.034497917731281996
openst_spot_00007735,0.49349126520119796,0.08816350489471907,1.811658075045017e-15,8.210054563346705e-09,1.811658075045017e-15,1.3595827600168615e-14,9.51643468862667e-13,7.856572744780519e-13,1.9529583808266154e-05,0.008673259604412765,1.811658075045017e-15,0.3948915365935689,0.014760895910482066
openst_spot_00007752,0.78065965266427,0.033548357110716354,0.022243853359114017,0.00030949654966254457,1.1247509170724194e-08,2.2576564705429586e-06,1.527013474758023e-07,2.424572787171279e-10,1.841380448990803e-15,1.841380448990803e-15,1.8380314590090768e-07,0.16323603400919065,6.561123791025031e-10
openst_spot_00007790,1.5402733030562844e-11,1.6737683113003438e-15,0.006402696014325657,1.6737683113003438e-15,1.6737683113003438e-15,4.692648907280291e-09,6.134565359624403e-13,2.818726965126309e-11,0.0065853366041296775,0.03558856310928838,2.5521032736153793e-10,0.951423305623604,9.365658466734777e-08
openst_spot_00007821,1.1963611363707292e-07,1.7672844236340432e-15,3.96824130459476e-06,4.7820371684962374e-11,0.9460419616512178,5.954110959744055e-05,6.81115019587303e-05,0.005477090746591008,0.0065411572659103195,0.017655046005152962,0.0028666694004273394,0.02128553313694661,8.012569573351381e-07
openst_spot_00007855,0.24086033199233606,2.5983391862147588e-12,1.7459489869683226e-15,1.2244662274498468e-07,1.7459489869683226e-15,2.925277948764495e-13,1.0040822297468518e-14,5.995160464577368e-11,1.7459489869683226e-15,0.3857318707776283,1.7459489869683226e-15,0.3439898699222893,0.029417804798263943
openst_spot_00007883,0.19624256478194488,0.3192583845663523,1.7227314171795563e-15,5.8507658133038066e-08,3.692492617439478e-14,1.7227314171795563e-15,1.528046406475125e-12,9.120880450597177e-12,1.7227314171795563e-15,1.7227314171795563e-15,1.3113028018333319e-13,0.48449899209297576,4.0244790896982017e-11
openst_spot_00007993,0.002480683472862745,2.504787205119775e-15,2.0098690808234385e-15,3.702728367663262e-09,2.6152743699210097e-06,4.933644120854474e-09,3.8709068826279193e-07,1.0194250461618548e-07,2.0098690808234385e-15,2.0098690808234385e-15,0.012383644520007824,0.9851325590631835,2.0098690808234385e-15
openst_spot_00008033,4.41996852773604e-08,0.08261247039225002,1.6939828534154007e-15,0.026227094721885714,1.116158260424864e-08,2.859552185110538e-08,2.993891650271694e-06,0.005366613244026452,1.6939828534154007e-15,0.049382656055518295,2.8347423702196703e-06,0.807669854251681,0.028735398743824993
openst_spot_00008037,0.037914435276676546,9.465133683449966e-05,0.0069281389696191215,0.0009755723329068821,1.6543296056053755e-15,3.833619220896966e-14,1.6543296056053755e-15,1.6543296056053755e-15,1.6543296056053755e-15,0.015381753154361421,1.6543296056053755e-15,0.8757187441365307,0.06298670479302407
openst_spot_00008067,1.9094244734620736e-15,0.007544083042286597,3.8247177816887386e-11,1.9094244734620736e-15,0.9651999366320928,4.7368679637066916e-07,1.2925288893144346e-08,4.23985822857072e-05,0.0005655658317132499,0.005244928849999422,0.007840892071740463,0.013561700467369873,7.872175549754347e-09
openst_spot_00008111,1.7746652574043999e-15,0.08967977756961784,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,1.7746652574043999e-15,0.9103202152432402,7.187124152193882e-09
openst_spot_00008230,0.2760236414294363,0.0003069923978132486,1.8274787582352567e-15,2.899435458043653e-12,2.863969601726541e-15,5.803718315256204e-13,1.3398204789789001e-11,1.8274787582352567e-15,1.8274787582352567e-15,1.8274787582352567e-15,3.404977522890568e-12,0.5952209052139237,0.12844846093853357
openst_spot_00008241,0.4409792760590822,0.1382819414615336,1.7585563203887252e-15,8.81906743124457e-06,1.7585563203887252e-15,1.7585563203887252e-15,2.352582273391681e-15,1.7585563203887252e-15,1.7585563203887252e-15,1.7585563203887252e-15,1.7585563203887252e-15,0.42072937546208056,5.879498572967703e-07
openst_spot_00008384,1.589975076219858e-15,1.593230097246931e-13,1.589975076219858e-15,8.092451084587059e-11,1.589975076219858e-15,1.589975076219858e-15,1.589975076219858e-15,1.589975076219858e-15,0.008044284432971612,1.8739873556610642e-14,1.589975076219858e-15,0.9903045691796711,0.0016511463062436544
openst_spot_00008551,4.943832498669937e-09,1.7350555624961993e-15,0.023628117901392708,0.014034842305871344,0.9111756407971382,0.00028338475076752814,0.001377432892377297,0.0036527437413982323,0.03363931153916122,0.010923064449352659,0.001285406359809699,5.031889488617202e-08,1.7350555624961993e-15
openst_spot_00008554,1.7173866315477472e-14,1.784435774623471e-15,1.784435774623471e-15,1.871545309921969e-08,0.9685863885134958,3.1965040826811395e-10,3.096423054434901e-08,2.8938978094623635e-06,2.295988887284401e-13,0.004995035588799823,5.1434955034483675e-05,0.016144121387144588,0.010220075658131371
openst_spot_00008570,1.8135358429319686e-15,1.8135358429319686e-15,1.8135358429319686e-15,1.8135358429319686e-15,4.424250803712947e-14,3.747531281798328e-15,1.8135358429319686e-15,2.865031432192823e-12,1.8135358429319686e-15,2.7060883469839873e-12,6.0360917556366954e-09,0.4763054640785119,0.5236945298797663
openst_spot_00008691,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,1.8200794663974098e-15,0.9183378763993454,0.08166212360063457
openst_spot_00008701,0.5953328514079432,1.830967324432464e-11,1.81102365649158e-15,2.7083917336485907e-09,1.81102365649158e-15,3.02060518876994e-11,1.0961936959918982e-08,1.250267110646123e-09,1.3909321487137064e-14,0.19107913300919266,6.974051734090547e-13,0.15387804583459247,0.059709954778445075
openst_spot_00008702,0.4662023582890827,2.4856335530938636e-13,0.0005733110315932135,1.0854562515964343e-06,4.9998522022710135e-06,0.006545009936232336,0.016413177465533665,0.003444041359709672,2.640746643236465e-12,0.2981367320685592,0.0006843770483918261,0.19542326756533496,0.01257163992421948
openst_spot_00008743,1.6686180870062445e-15,0.011631063099545133,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,1.6686180870062445e-15,0.9883689368998884,5.497252347218391e-13
openst_spot_00008824,0.3721335136099003,1.3054670888897917e-06,1.5502403831299873e-15,1.2306823346633473e-07,1.5502403831299873e-15,1.5502403831299873e-15,1.5502403831299873e-15,1.5502403831299873e-15,1.5502403831299873e-15,0.6117500191590283,1.5502403831299873e-15,0.0002361388383162453,0.015878899857422156
openst_spot_00008834,1.8234556642989486e-15,1.8234556642989486e-15,1.8234556642989486e-15,1.8234556642989486e-15,6.18933733378955e-09,5.851898719820091e-13,1.7411959128183535e-14,6.659393801851494e-07,1.8234556642989486e-15,1.8234556642989486e-15,6.92030494264765e-10,0.9904446744497699,0.009554652728868544
openst_spot_00008922,1.8952079557142432e-15,1.8952079557142432e-15,2.6574786204997854e-05,1.8952079557142432e-15,0.12890558266803567,0.07907692471326848,3.347809022862541e-05,0.004985599291179301,0.011033204627375464,0.003449444210603373,0.7380927225470904,0.034393164031359086,3.305034648888942e-06
openst_spot_00008940,0.06650153470727782,1.8170974366414905e-15,1.8170974366414905e-15,4.64790212985086e-08,1.8170974366414905e-15,4.471608550267655e-12,2.1169098893804756e-09,4.394424150435887e-10,1.8170974366414905e-15,0.09141305685987217,4.414261819937768e-10,0.8005377793042738,0.04154757964729758
openst_spot_00009046,8.890173871186373e-11,1.0850094198863832e-13,0.036983049914786265,1.8148294771742305e-15,0.18350546087454922,0.17760738651739347,0.09264135839299789,0.16756490597797047,1.8148294771742305e-15,1.8148294771742305e-15,0.3266413141332992,0.015056524099985867,1.8148294771742305e-15
openst_spot_00009168,1.6058749986037033e-13,0.012333356258357412,0.03545105577537511,1.847281636926426e-15,0.03648107338482147,0.0640379147266219,0.25453513216579954,0.07754251155459176,1.7018004692623208e-05,1.847281636926426e-15,0.5181641296799878,1.3854483841991888e-06,0.0014364230012037331
openst_spot_00009244,3.1856755420597886e-09,0.036341151950994084,1.6014638819176898e-15,3.328153203097899e-08,1.6014638819176898e-15,1.6014638819176898e-15,1.2057503892948892e-14,1.942259203084648e-15,7.370776050761963e-11,0.00789209874505908,1.6014638819176898e-15,0.914297871212347,0.041468841550664194
openst_spot_00009284,6.723801446317903e-14,0.003975278366962224,0.022226047930091433,1.7637551633177864e-15,0.04913818638584867,0.45519248829741205,0.00017595181737486293,0.06306870600199486,4.80725231004615e-05,0.0018603232309429266,0.4043149454461999,1.7637551633177864e-15,1.7637551633177864e-15
openst_spot_00009296,1.941452348730741e-15,1.941452348730741e-15,0.0007675184143728641,1.941452348730741e-15,6.85872105919822e-07,4.896370454399072e-06,6.5820905132024695e-06,3.60220792724325e-05,3.655491018435365e-12,1.941452348730741e-15,0.07047885763582282,0.9278939592032045,0.0008114783305905312
openst_spot_00009410,3.4691301902694165e-07,1.7583913633774718e-15,0.11352583611585608,7.480486729402574e-09,0.041473668699904626,0.13024714848027244,0.0044272807258214685,0.09655065753143569,2.96045574900708e-14,0.009577056438048489,0.6041979976151205,1.7583913633774718e-15,1.7583913633774718e-15
openst_spot_00009420,1.96092838278033e-08,3.406792576409838e-15,0.001554069060534636,6.254119054705412e-14,0.061360986249445686,0.0005063628476615833,0.00021857669928198293,5.009045196550771e-07,0.013245632996907487,0.0005512006253530271,0.00010012356390270233,0.9224624849725495,4.247049420687227e-08
openst_spot_00009537,2.361937316013908e-07,1.805995019473977e-15,1.158758616520878e-10,2.0485529158170476e-13,0.351188749742155,0.010731254949275742,0.21693749702669832,0.047530294146486476,8.651008061749599e-12,0.001963036938563292,0.3640193424160955,5.401441797119767e-14,0.007629588462206648
openst_spot_00009657,2.578363215494474e-13,1.798345436883387e-15,9.589508111679132e-05,1.798345436883387e-15,0.3153904693155039,1.5151284185619987e-05,0.012669242920466091,0.04470220470670527,1.798345436883387e-15,1.798345436883387e-15,0.6271268899641276,1.4672756892107732e-07,6.073484711809078e-14
openst_spot_00009659,4.609242765416609e-13,1.7922783362310667e-15,0.002310557733407525,1.7922783362310667e-15,0.22438935182814768,0.026516379944613856,0.0038443625063257626,0.19367677336512187,2.0854304419777888e-07,2.8384410505939057e-13,0.5177312602758146,0.031531105802774365,1.7922783362310667e-15
openst_spot_00009672,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15,0.004631359306418868,0.995368640693567,1.2775291811863271e-15,1.2775291811863271e-15,1.2775291811863271e-15
openst_spot_00009678,0.07067532722840485,1.741915557825248e-15,1.6150983891309786e-06,0.0018831507179910354,1.2879230465184783e-14,2.699433763863774e-05,0.000825686891287288,1.775163101752249e-07,0.043550339601454914,0.8686078936921566,6.669677458683291e-12,0.014428814909681242,1.741915557825248e-15
openst_spot_00009859,0.041126835942425326,0.005308376272887314,1.7400869851051721e-15,4.678070833648316e-06,2.5629490025837376e-05,1.205143479457125e-07,1.4739341200626003e-06,0.01882083047677695,0.002456849765121161,0.04148480539254205,3.792100282407698e-06,0.7001568727698503,0.19060973527078512
openst_spot_00009898,3.682291923901123e-10,0.006924607617989913,0.003723424828883434,1.9039196812750807e-07,0.21740714135630304,0.0002251073543892516,0.05393451573176454,0.0009271835545180269,1.7309745875176775e-15,1.7309745875176775e-15,0.7136245974066552,1.7309745875176775e-15,0.0032332313892941534
openst_spot_00009975,0.3275454728798757,0.013396346201119748,1.5928762296244547e-15,1.7820843463670336e-06,1.5928762296244547e-15,1.5928762296244547e-15,1.5928762296244547e-15,1.5928762296244547e-15,1.5928762296244547e-15,0.598404052058284,1.5928762296244547e-15,0.06065113936533928,1.2074110238984707e-06
openst_spot_00010034,1.7621735637830723e-15,1.7621735637830723e-15,2.9124702021077525e-06,1.7621735637830723e-15,0.06338698169635999,3.963719497306778e-07,2.52266259791024e-12,0.011555314426372915,3.981515770146538e-06,0.578021937089785,0.34702847642702855,1.7621735637830723e-15,1.7621735637830723e-15
openst_spot_00010097,0.5133082045257374,4.242189957459679e-06,1.808631709111292e-15,7.188111009287958e-07,1.808631709111292e-15,1.954406571141792e-11,3.444654757123084e-10,2.5110556603152083e-09,1.808631709111292e-15,0.0005410866702132567,2.215510857837849e-11,0.4861451557524069,5.891533584633279e-07
openst_spot_00010161,1.7525011038583473e-15,1.7525011038583473e-15,0.029711807640858616,1.7525011038583473e-15,0.022204701644714497,0.0075815418734970766,5.360474566283945e-05,0.06870794320750329,0.03390718393816964,0.32869578220537005,0.4683654136461037,0.04077202109811328,1.7525011038583473e-15
openst_spot_00010227,1.7070747574278195e-15,0.08585022742574479,1.7070747574278195e-15,1.7070747574278195e-15,1.7070747574278195e-15,1.7070747574278195e-15,4.0914138562163076e-15,3.755626553549273e-11,0.00013070445299270337,0.010009351681153394,1.0090628353493172e-12,0.8893867264191021,0.01462298998242903
openst_spot_00010259,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15,0.001330273240568341,0.9986697267594143,1.5689178170587324e-15,1.5689178170587324e-15,1.5689178170587324e-15
openst_spot_00010260,1.7266620532311086e-15,1.7266620532311086e-15,1.1324307461910256e-09,1.7266620532311086e-15,0.04318108248175063,2.3915652062682184e-10,1.7266620532311086e-15,0.0027566347357158897,0.05265184708413309,0.7403265801200235,0.16108385420677923,1.7266620532311086e-15,1.7266620532311086e-15
openst_spot_00010261,1.285935771843087e-14,1.6876756097859736e-15,0.09712322090302107,7.253479582252649e-08,0.03600321212073804,0.04321233521915902,8.410409908957436e-05,0.0002793316293445784,8.617011179407086e-10,0.07463297122916704,0.7486647514029657,1.6876756097859736e-15,1.6876756097859736e-15
openst_spot_00010270,1.8052802248932525e-15,0.0022553131409973294,1.0518935689167882e-06,1.8052802248932525e-15,0.5520894259483083,3.0535908704135706e-05,0.07312981066568676,0.021159322194171857,0.006048246402692556,1.8052802248932525e-15,0.3452862938458609,1.8052802248932525e-15,1.8052802248932525e-15
openst_spot_00010273,2.8728721316770992e-05,1.704338887311117e-15,2.5650358634599446e-08,0.008212843754661895,0.9903075428132514,9.373022977191686e-08,1.9190447800352613e-08,3.061591247998523e-11,1.704338887311117e-15,6.684555893963342e-09,1.3888269081038553e-05,0.0014368511157938058,3.968371026365764e-11
openst_spot_00010275,2.7459766598549513e-07,1.725186299757217e-15,2.1662209189954682e-07,0.005917407420581119,0.7265981441595525,0.0001867657451097124,0.0028522796496576277,4.986770650266443e-05,0.012043729102794163,0.0018215727263237592,0.25052974226971525,1.725186299757217e-15,1.725186299757217e-15
openst_spot_00010295,0.013624938873680964,1.5767658960336663e-09,0.0005271251474033794,5.850895113599984e-08,0.04291549673419933,0.0004323563142725272,0.00010596213425632959,0.0005633717505277452,0.04100922286333954,0.006731469585996098,2.963710230212089e-07,0.8940862687895459,3.4313500381938605e-06
openst_spot_00010334,1.6054518433491415e-15,4.7665276168052025e-06,0.0002023327487164771,1.6054518433491415e-15,1.6054518433491415e-15,3.1451517072136036e-15,1.6054518433491415e-15,1.6054518433491415e-15,7.103769153789578e-13,1.6054518433491415e-15,1.7319129275356692e-12,0.9650256485940066,0.03476725212720514
openst_spot_00010357,3.092656286325848e-05,1.5473968636390074e-05,1.4338375898807081e-15,0.007647077563290964,1.4338375898807081e-15,1.4338375898807081e-15,1.4338375898807081e-15,1.4338375898807081e-15,1.4338375898807081e-15,0.9923065197779702,1.4338375898807081e-15,7.925552712050115e-10,1.3346737537742883e-09
openst_spot_00010457,0.006003946182699044,1.0810396020377264e-06,1.2321733068343291e-06,0.04413268474462231,5.4742841876541945e-11,8.250225012153103e-09,4.5978596199090754e-08,1.2656075453969746e-10,1.648010393011822e-15,1.5990859254770519e-12,2.8694019938753954e-09,0.9498609985786405,1.648010393011822e-15
openst_spot_00010480,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15,1.5143753875210866e-09,0.9999999984856096,1.3622383818070258e-15,1.3622383818070258e-15,1.3622383818070258e-15
openst_spot_00010514,2.027945797442958e-08,1.8240947636631963e-15,3.13848271807773e-05,1.8240947636631963e-15,0.31337143931337447,0.046578182370954006,0.006561931319991604,0.04870559418318801,0.14702668725519527,2.87877555778053e-08,0.4377244110552877,5.128676298038477e-08,2.693208478485952e-07
openst_spot_00010540,0.26552442616748045,0.043556263447338615,0.0009793723766510951,1.054088730702927e-09,0.003803758860356577,0.0841031083798604,0.19158037958592378,0.000136568352077026,0.15162603531427682,0.1528128016029828,9.126747818284686e-07,0.10587637218418007,1.843710106552288e-15
openst_spot_00010551,0.03880090111489089,0.0035732761719901515,6.599003781597772e-14,0.029876775068120226,0.013246900157549098,0.00040148122362309717,0.011195063894057713,0.01658124428571046,7.616428725986594e-11,0.04040426955362814,0.004278704047939801,0.8416413844062581,1.992234965196332e-15
openst_spot_00010568,1.7783002360788845e-15,0.09555195192476161,1.7783002360788845e-15,1.7783002360788845e-15,8.311181665012616e-12,1.7783002360788845e-15,1.7783002360788845e-15,1.071921989259237e-11,8.957485538306917e-15,1.7783002360788845e-15,4.803101847958199e-12,0.871127181324535,0.03332086672685013
openst_spot_00010635,9.879150951785969e-08,1.8133601371976398e-15,1.8133601371976398e-15,4.9500902666008965e-09,0.1937541985409879,0.05231813520298912,0.01927909436171429,0.04624579551481778,0.11081478503181297,1.4769350751267493e-13,0.5775878876058709,5.393568674581934e-14,1.8133601371976398e-15
openst_spot_00010647,1.7390330558329222e-15,1.7390330558329222e-15,8.641623579741311e-07,1.7390330558329222e-15,0.05809910165214369,4.478099693501651e-08,6.263114009236024e-11,0.04766678078747828,0.02482978052335702,0.8540608721832657,0.015342555847760475,1.7390330558329222e-15,1.7390330558329222e-15
openst_spot_00010651,1.7925045709686133e-15,5.978566532870928e-11,0.06738864150694472,1.7925045709686133e-15,0.02332318542326522,0.013471658668427058,0.024091158493807673,0.052081545234973235,0.18607407677062393,0.505192408521721,0.1244928286674879,3.5060139769153786e-06,0.0038809906389830604
openst_spot_00010692,0.4961506148116469,0.004862638356493998,9.39744199837958e-13,2.1375002454856004e-06,9.332101179997537e-09,1.614463539547102e-15,2.1941405849607664e-13,1.614463539547102e-15,1.614463539547102e-15,0.3167166719105542,1.614463539547102e-15,0.1810046051539153,0.0012633229338770403
openst_spot_00010767,1.0300523452824305e-05,1.8114333274010316e-15,0.03021466633770277,1.6567630456142765e-10,0.030407855762822532,0.008202823864657304,0.551475637124465,0.0021631668262964425,6.757591726037575e-07,0.204527436796262,0.034697757543597704,0.11264398406165946,0.02565569523423335
openst_spot_00010775,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15,0.1684667391833834,0.8315332608166015,1.3732889787955872e-15,1.3732889787955872e-15,1.3732889787955872e-15
openst_spot_00010781,0.002334897087206234,3.3105821482454223e-09,0.0030665204302208395,4.132093918725306e-09,0.03891433182391509,0.13633378683765474,0.28306402852899,2.0017291440582844e-06,0.2695202820341772,0.1768538634751207,3.256727404332463e-06,0.08990675952588749,2.643576031241639e-07
openst_spot_00010782,2.4760588920381302e-08,0.006566833078604487,0.00011130219468942383,9.08554345498799e-12,0.06365413649261656,0.15779710139124872,0.4127860933533595,0.029475536984691922,0.006764317138591998,0.2492973181833377,0.0016521222563722594,0.05704472575423382,0.014850488402579146
openst_spot_00010783,4.9905365673731005e-14,0.0013532143826731802,5.49630282218732e-13,1.849133589125084e-15,0.05683449545950765,0.0016635729908787563,0.3020657627331425,0.1286608249034773,0.0023383560453133535,0.4308721579899818,0.0060654658316483855,0.07014614958434501,7.843071265274801e-11
openst_spot_00010784,1.807678265495625e-15,1.807678265495625e-15,2.337222071515204e-10,1.807678265495625e-15,0.0001586649090094876,1.0934986473331454e-07,4.152861858137065e-06,0.00030460654607983214,0.04371277255402323,0.9558185152143531,1.1783310802026843e-06,1.807678265495625e-15,1.807678265495625e-15
openst_spot_00010874,1.7274116484568604e-15,1.7274116484568604e-15,1.8494527622226467e-05,1.7274116484568604e-15,1.611372799474838e-08,4.048814007784025e-06,1.9711521058556253e-10,0.0002940493819445188,1.298159026970286e-09,2.440306164938741e-13,0.9996833896671704,1.7274116484568604e-15,1.7274116484568604e-15
openst_spot_00010878,1.7485228466507409e-15,1.7485228466507409e-15,0.07654392470234474,1.7485228466507409e-15,0.000183471197824943,0.42889198696139363,4.184972078730597e-11,0.10825278663324614,0.01007426130223623,0.08397395538725494,0.2920796137738409,1.7485228466507409e-15,1.7485228466507409e-15
openst_spot_00011044,1.8884839859976076e-15,0.3325334832036396,0.016588799939541404,1.8884839859976076e-15,0.03864229175534394,0.0003570437486939492,1.6109510921108389e-06,0.0012253989602383393,0.000207909168996682,0.014345843736076854,0.00054931695677375,0.5893693386917687,0.0061789628878309265
openst_spot_00011046,1.7162880114950877e-15,0.9341063272482728,1.041544654931756e-06,4.577628026105072e-08,0.00018720314034865348,2.3127014894149327e-05,3.1177006191133724e-06,0.008565673059744544,2.3199655140543366e-06,0.015948293517634996,0.041162851032031315,1.7162880114950877e-15,1.7162880114950877e-15
openst_spot_00011089,0.013283490239702015,3.3482973934687682e-15,1.875407166086779e-15,0.006419459550397045,2.602925075718042e-12,3.1565515080968453e-09,2.0935549257789513e-07,4.554433186306184e-08,0.01712955883798545,0.03729264760405054,6.719248767190266e-08,0.8780679923283562,0.047806526188037
openst_spot_00011127,1.7823691325801814e-15,4.374091315588879e-11,0.050785428422703706,1.7823691325801814e-15,0.17313403760105245,0.005992689700746761,1.4829865151504612e-05,0.009613269171137582,0.2595859749974884,0.49125063987664097,0.008339960127173543,0.0012831701935163702,6.443015476178483e-13
openst_spot_00011148,1.762367378384345e-15,1.762367378384345e-15,0.01073918730105211,1.762367378384345e-15,0.5378099806375137,0.09360353784633998,0.06369802400657514,0.1320233967185355,0.12064335321810134,1.8904019096371942e-05,0.03267884177243844,0.008784774480340431,1.762367378384345e-15
openst_spot_00011159,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15,1.7747126577732937e-14,0.9999999999999662,1.4494107873273251e-15,1.4494107873273251e-15,1.4494107873273251e-15
openst_spot_00011271,1.7100425112736725e-15,1.7100425112736725e-15,3.864707230748166e-13,1.7100425112736725e-15,0.9995206534058885,1.235950963676734e-09,2.430923784485242e-09,2.9350128746345875e-08,6.968824845354499e-13,0.00029737792729035755,0.0001819356487257837,1.7100425112736725e-15,1.7100425112736725e-15
openst_spot_00011293,0.308876736563684,0.6882780433053242,1.6413160735246673e-15,0.002845220130855983,1.6413160735246673e-15,1.6413160735246673e-15,8.864963007943877e-14,1.6413160735246673e-15,3.377524489176338e-14,1.6413160735246673e-15,1.6413160735246673e-15,1.6413160735246673e-15,1.6413160735246673e-15
openst_spot_00011367,3.1281238289015993e-09,1.8164876902452743e-15,3.772572543608616e-06,7.061745707194986e-12,0.44368879178028425,0.06767461736810634,0.000975969597839998,0.02867861295806522,2.207578807850575e-11,0.00892771467603501,0.4216454061803817,0.00572423559843412,0.022680876111046577
openst_spot_00011408,1.923803245642924e-15,0.05715214182617301,1.923803245642924e-15,1.923803245642924e-15,7.577807640350728e-11,3.2510914015993037e-11,5.471707432269311e-09,0.05032839412011078,4.162631820209485e-14,0.047495560097078914,1.3376176029216741e-09,0.8450238970387323,2.436967832315148e-13
openst_spot_00011478,1.7618088666499708e-15,1.7618088666499708e-15,0.009752851746598224,1.7618088666499708e-15,0.00020376626096886091,3.662684793378142e-09,1.7618088666499708e-15,2.549856520207831e-05,0.41132917840109945,0.5783759676062286,0.00031273375720745054,1.7618088666499708e-15,1.7618088666499708e-15
openst_spot_00011489,1.8153089575819553e-15,1.8153089575819553e-15,6.23868433031087e-11,1.8153089575819553e-15,0.6980431169881972,1.137015682624845e-06,6.494106212949101e-08,0.0007780104925691584,1.8153089575819553e-15,0.009690853989113027,0.2914868104458241,1.8153089575819553e-15,6.065155708137618e-09
openst_spot_00011511,1.5929612370382317e-05,2.638639707125049e-07,4.121449149048021e-05,2.4646560659679044e-11,0.3665466216029162,0.0974863289682593,0.4722852284967151,0.03746088275681737,0.00045443135929814244,0.020909765222137423,0.001940811278695333,0.0028585223226814476,1.7661245272016904e-15
openst_spot_00011523,4.825443289897129e-07,1.814893180049159e-15,2.510809967093306e-08,1.9640213019529817e-09,0.0012343964847821515,0.009266170839195655,0.022574228569862687,0.030035524526087556,0.291579002121012,0.18179799960879833,0.4464787976334117,0.00011240513903855837,0.016920965461359502
openst_spot_00011546,1.0823111832828652e-08,0.0428642992434943,0.0010639359456232965,4.507816824980457e-05,6.931457962331621e-15,2.2855877726446575e-07,2.163272078887885e-06,6.466838145225755e-08,0.0018792315636581257,0.0029979421114135524,6.089710339879465e-06,0.9503961885692315,0.0007447673656331621
openst_spot_00011600,1.790784416180412e-15,1.790784416180412e-15,0.0002665178411251474,1.790784416180412e-15,2.848606368346214e-06,3.76267802552907e-08,1.790784416180412e-15,0.0010458112510552953,0.05339981382885986,0.6216648980830187,0.32362007276278154,1.790784416180412e-15,1.790784416180412e-15
openst_spot_00011653,1.7256381953050773e-15,0.046359092449790064,4.070939501395645e-10,1.7256381953050773e-15,3.115437241172003e-12,6.53245534595042e-09,4.0754081815992076e-11,1.4671963635480424e-07,0.0083212406512117,0.03846268213265755,2.1159185178695642e-07,0.8976378573042981,0.009218762167132261
openst_spot_00011675,0.08729823851271766,0.23547469968022575,3.093042648556284e-05,4.627444652208288e-06,3.044343489628469e-10,0.004255619334865843,0.022734054820322907,0.0034424891643523767,7.385477745867392e-09,0.04297557362074321,0.028542129339950498,0.530001510088189,0.04524011987758321
openst_spot_00011688,3.621083361388961e-08,0.06243992383279779,1.721032872670493e-15,2.731735301340141e-10,1.721032872670493e-15,1.799271069486279e-13,3.3916831076264983e-11,7.345760386624177e-14,0.010373775255662122,0.008424890016602096,2.5296957210943568e-11,0.9100106795432842,0.008750694808176035
openst_spot_00011764,0.003446531420165921,0.00836789026442544,0.008974939628957094,1.381774501254862e-05,0.6162257363554687,0.009943165413702068,0.00043538279985113893,0.030485541361572423,0.013036498267259248,0.02944773879013757,0.2668786904644575,1.963272400290304e-06,0.012742104216590095
